Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Noah Fant (SEA),6,7,92,15.3,35,0,1,0,0,0,0,1,21.2,21.2,86.3%,2021,17
2,Rob Gronkowski (FA),7,10,115,16.4,24,0,0,0,0,0,0,1,18.5,18.5,88.1%,2021,17
3,Mark Andrews (BAL),6,6,89,14.8,33,0,0,0,0,0,0,1,14.9,14.9,99.8%,2021,17
4,Travis Kelce (KC),5,7,25,5,8,0,1,1,-1,0,0,1,13.4,13.4,99.9%,2021,17
5,Dallas Goedert (PHI),6,7,71,11.8,18,0,0,0,0,0,0,1,13.1,13.1,92.9%,2021,17
6,Tyler Higbee (LAR),6,9,69,11.5,19,0,0,0,0,0,0,1,12.9,12.9,61.6%,2021,17
7,David Njoku (CLE),4,4,28,7,9,0,1,0,0,0,0,1,12.8,12.8,52.7%,2021,17
8,Anthony Firkser (ATL),3,3,24,8,15,0,1,0,0,0,0,1,11.4,11.4,0.7%,2021,17
9,Dalton Schultz (DAL),6,10,54,9,14,0,0,0,0,0,0,1,11.4,11.4,96.2%,2021,17
10,Zach Ertz (ARI),7,9,41,5.9,11,0,0,0,0,0,0,1,11.1,11.1,92.6%,2021,17
11,Geoff Swaim (TEN),3,3,9,3,5,0,1,0,0,0,0,1,9.9,9.9,0.2%,2021,17
12,Tyler Conklin (NYJ),5,9,47,9.4,15,0,0,0,0,0,0,1,9.7,9.7,2.1%,2021,17
13,Mike Gesicki (MIA),4,7,51,12.8,15,0,0,0,0,0,0,1,9.1,9.1,89.3%,2021,17
14,Kyle Pitts (ATL),2,4,69,34.5,61,0,0,0,0,0,0,1,8.9,8.9,99.7%,2021,17
15,Cameron Brate (TB),2,3,5,2.5,4,0,1,0,0,0,0,1,8.5,8.5,1.9%,2021,17
16,Pat Freiermuth (PIT),5,6,22,4.4,12,0,0,0,0,0,0,1,7.2,7.2,89.0%,2021,17
17,C.J. Uzomah (NYJ),4,6,32,8,11,0,0,0,0,0,0,1,7.2,7.2,5.1%,2021,17
18,Harrison Bryant (CLE),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.9%,2021,17
19,Hunter Henry (NE),3,5,37,12.3,17,0,0,0,0,0,0,1,6.7,6.7,88.6%,2021,17
20,Blake Bell (KC),3,3,35,11.7,24,0,0,1,2,0,0,1,6.7,6.7,0.3%,2021,17
21,Durham Smythe (MIA),3,3,37,12.3,21,0,0,0,0,0,0,1,6.7,6.7,0.1%,2021,17
22,Gerald Everett (LAC),3,5,36,12,15,0,0,0,0,0,0,1,6.6,6.6,21.9%,2021,17
23,John Bates (WAS),3,4,35,11.7,24,0,0,0,0,0,0,1,6.5,6.5,0.6%,2021,17
24,Ian Thomas (CAR),3,3,33,11,21,0,0,0,0,0,0,1,6.3,6.3,0.2%,2021,17
25,Parker Hesse (ATL),3,3,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,0.1%,2021,17
26,Mo Alie-Cox (IND),3,5,28,9.3,17,0,0,0,0,0,0,1,5.8,5.8,1.8%,2021,17
27,Kenny Yeboah (NYJ),2,2,36,18,24,0,0,0,0,0,0,1,5.6,5.6,0.0%,2021,17
28,Cole Kmet (CHI),3,5,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,53.8%,2021,17
29,Tre' McKitty (LAC),3,3,22,7.3,8,0,0,0,0,0,0,1,5.2,5.2,0.3%,2021,17
30,Daniel Brown (NYJ),2,2,29,14.5,24,0,0,0,0,0,0,1,4.9,4.9,0.0%,2021,17
31,Austin Hooper (TEN),2,5,28,14,21,0,0,0,0,0,0,1,4.8,4.8,11.1%,2021,17
32,George Kittle (SF),1,2,29,29,29,0,0,1,6,0,0,1,4.5,4.5,99.3%,2021,17
33,Jonnu Smith (NE),1,1,20,20,20,0,0,1,5,0,0,1,3.5,3.5,1.7%,2021,17
34,Josiah Deguara (GB),2,3,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,0.3%,2021,17
35,Tyler Davis (GB),2,2,9,4.5,9,0,0,0,0,0,0,1,2.9,2.9,0.0%,2021,17
36,Albert Okwuegbunam (DEN),2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,54.7%,2021,17
37,Colby Parkinson (SEA),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,2021,17
38,Evan Engram (JAC),1,2,12,12,12,0,0,0,0,0,0,1,2.2,2.2,27.1%,2021,17
39,Pharaoh Brown (HOU),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.2%,2021,17
40,Brevin Jordan (HOU),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,1.8%,2021,17
41,Foster Moreau (LV),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.9%,2021,17
42,Will Dissly (SEA),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.3%,2021,17
43,Ricky Seals-Jones (NYG),1,2,8,8,8,0,0,0,0,0,0,1,1.8,1.8,8.9%,2021,17
44,Stephen Anderson (ARI),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,17
45,Luke Farrell (JAC),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,17
46,Noah Gray (KC),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.4%,2021,17
47,Jesse James (FA),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,17
48,Juwan Johnson (NO),1,2,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,2021,17
49,Nick Boyle (BAL),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.2%,2021,17
50,Zach Gentry (PIT),1,2,0,0,0,0,0,0,0,0,0,1,1,1,0.1%,2021,17
53,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,17
59,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
78,Kevin Rader (PIT),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
86,Taysom Hill (NO),0,0,0,0,0,0,0,12,45,0,0,1,0,0,2.7%,2021,17
100,Dawson Knox (BUF),0,2,0,0,0,0,0,0,0,0,0,1,0,0,88.8%,2021,17
109,Drew Sample (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,17
130,Sammis Reyes (WAS),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
169,Dominique Dafney (GB),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,17
185,Kyle Rudolph (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,17
188,Jimmy Graham (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,17
207,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
211,Darrell Daniels (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
212,Eric Saubert (DEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
224,Chris Manhertz (JAC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,17
