Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dalton Schultz (DAL),6,7,80,13.3,22,0,2,0,0,0,0,1,26,26,96.2%,2021,3
2,Tyler Conklin (NYJ),7,8,70,10,17,0,1,0,0,0,0,1,20,20,2.1%,2021,3
3,Mike Gesicki (MIA),10,12,86,8.6,27,0,0,0,0,0,0,1,18.6,18.6,89.3%,2021,3
4,Travis Kelce (KC),7,11,104,14.9,28,0,0,0,0,0,0,1,17.4,17.4,99.9%,2021,3
5,George Kittle (SF),7,9,92,13.1,39,0,0,1,9,0,0,1,17.1,17.1,99.3%,2021,3
6,Mark Andrews (BAL),5,7,109,21.8,41,0,0,0,0,0,0,1,15.9,15.9,99.8%,2021,3
7,Zach Ertz (ARI),4,7,53,13.3,27,0,1,0,0,0,0,1,15.3,15.3,92.6%,2021,3
8,Tyler Higbee (LAR),5,5,40,8,12,0,1,0,0,0,0,1,15,15,61.6%,2021,3
9,Dawson Knox (BUF),4,5,49,12.3,19,0,1,0,0,0,0,1,14.9,14.9,88.8%,2021,3
10,Logan Thomas (WAS),4,4,42,10.5,15,0,1,0,0,0,1,1,12.2,12.2,63.2%,2021,3
11,Pat Freiermuth (PIT),3,5,22,7.3,15,0,1,0,0,0,0,1,11.2,11.2,89.0%,2021,3
12,Tommy Tremble (CAR),1,1,30,30,30,0,0,1,7,1,0,1,10.7,10.7,1.0%,2021,3
13,Gerald Everett (LAC),5,5,54,10.8,17,0,0,0,0,0,0,1,10.4,10.4,21.9%,2021,3
14,Darren Waller (LV),5,7,54,10.8,23,0,0,0,0,0,0,1,10.4,10.4,98.4%,2021,3
15,Austin Hooper (TEN),2,3,19,9.5,13,0,1,0,0,0,0,1,9.9,9.9,11.1%,2021,3
16,Lee Smith (FA),3,3,7,2.3,3,0,1,0,0,0,0,1,9.7,9.7,0.0%,2021,3
17,Rob Gronkowski (FA),4,7,55,13.8,26,0,0,0,0,0,0,1,9.5,9.5,88.1%,2021,3
18,Hunter Henry (NE),5,6,36,7.2,9,0,0,0,0,0,0,1,8.6,8.6,88.6%,2021,3
19,Dallas Goedert (PHI),2,4,66,33,38,0,0,0,0,0,0,1,8.6,8.6,92.9%,2021,3
20,Cameron Brate (TB),4,5,35,8.8,17,0,0,0,0,0,0,1,7.5,7.5,1.9%,2021,3
21,Jordan Akins (NYG),4,5,32,8,12,0,0,0,0,0,0,1,7.2,7.2,0.3%,2021,3
22,Geoff Swaim (TEN),3,4,27,9,26,0,0,0,0,0,0,1,5.7,5.7,0.2%,2021,3
23,Darren Fells (FA),2,3,35,17.5,24,0,0,0,0,0,0,1,5.5,5.5,0.0%,2021,3
24,Kyle Pitts (ATL),2,3,35,17.5,25,0,0,0,0,0,0,1,5.5,5.5,99.7%,2021,3
25,Will Dissly (SEA),1,1,39,39,39,0,0,0,0,0,0,1,4.9,4.9,0.3%,2021,3
26,Maxx Williams (ARI),3,3,19,6.3,7,0,0,0,0,0,0,1,4.9,4.9,0.7%,2021,3
27,Jared Cook (FA),2,3,27,13.5,21,0,0,0,0,0,0,1,4.7,4.7,0.9%,2021,3
28,Dan Arnold (JAC),2,4,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,3.4%,2021,3
29,Jacob Hollister (LV),2,6,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,2021,3
30,Noah Fant (SEA),2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,86.3%,2021,3
31,Mo Alie-Cox (IND),2,2,14,7,11,0,0,0,0,0,0,1,3.4,3.4,1.8%,2021,3
32,Blake Jarwin (FA),2,2,14,7,8,0,0,0,0,0,0,1,3.4,3.4,2.1%,2021,3
33,Tyler Kroft (NYJ),2,2,12,6,8,0,0,0,0,0,0,1,3.2,3.2,0.0%,2021,3
34,T.J. Hockenson (DET),2,2,10,5,5,0,0,0,0,0,0,1,3,3,94.4%,2021,3
35,Donald Parham Jr. (LAC),1,1,19,19,19,0,0,0,0,0,0,1,2.9,2.9,0.8%,2021,3
36,Tommy Sweeney (BUF),2,2,2,1,1,0,0,0,0,0,0,1,2.2,2.2,0.1%,2021,3
37,Cole Kmet (CHI),1,4,11,11,11,0,0,0,0,0,0,1,2.1,2.1,53.8%,2021,3
38,O.J. Howard (BUF),1,1,11,11,11,0,0,0,0,0,0,1,2.1,2.1,3.6%,2021,3
39,Evan Engram (JAC),2,6,21,10.5,13,0,0,0,0,0,1,1,2.1,2.1,27.1%,2021,3
40,Jack Doyle (FA),1,2,10,10,10,0,0,0,0,0,0,1,2,2,2.2%,2021,3
41,Kaden Smith (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,3
42,Foster Moreau (LV),1,2,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.9%,2021,3
43,MyCole Pruitt (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,3
