Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Christian McCaffrey (CAR),19,128,6.7,23,1,2,10,11,81,8.1,0,0,1,42.9,42.9,99.8%,2019,1
2,Austin Ekeler (LAC),12,58,4.8,19,0,1,6,7,96,16,2,0,1,39.4,39.4,99.9%,2019,1
3,Derrick Henry (TEN),19,84,4.4,18,0,1,1,2,75,75,1,0,1,28.9,28.9,99.8%,2019,1
4,Dalvin Cook (MIN),21,111,5.3,22,2,2,2,2,9,4.5,0,0,1,26,26,99.9%,2019,1
5,David Johnson (FA),18,82,4.6,18,0,0,6,7,55,9.2,1,0,1,25.7,25.7,0.8%,2019,1
6,Marlon Mack (HOU),25,174,7,63,2,1,0,0,0,0,0,0,1,25.4,25.4,29.5%,2019,1
7,Josh Jacobs (LV),23,85,3.7,13,0,2,1,1,28,28,0,0,1,24.3,24.3,98.3%,2019,1
8,Chris Carson (SEA),15,46,3.1,21,1,1,6,7,34,5.7,1,1,1,24,24,71.3%,2019,1
9,Alvin Kamara (NO),13,97,7.5,28,2,0,7,8,72,10.3,0,0,1,23.9,23.9,99.8%,2019,1
10,Le'Veon Bell (FA),17,60,3.5,12,0,0,6,9,32,5.3,1,0,1,23.2,23.2,0.3%,2019,1
11,Mark Ingram II (NO),14,107,7.6,49,1,2,0,0,0,0,0,0,1,22.7,22.7,5.6%,2019,1
12,Damien Williams (ATL),13,26,2,6,0,1,6,6,39,6.5,0,0,1,18.5,18.5,1.9%,2019,1
13,Saquon Barkley (NYG),11,120,10.9,59,1,0,4,6,19,4.8,0,0,1,17.9,17.9,98.7%,2019,1
14,Malcolm Brown (MIA),11,53,4.8,17,0,2,0,0,0,0,0,0,1,17.3,17.3,0.1%,2019,1
15,Chris Thompson (FA),3,10,3.3,7,0,0,7,10,68,9.7,0,0,1,14.8,14.8,0.0%,2019,1
16,Devin Singletary (BUF),4,70,17.5,23,2,0,5,6,28,5.6,0,0,1,14.8,14.8,92.8%,2019,1
17,Rex Burkhead (HOU),8,44,5.5,11,0,0,5,8,41,8.2,0,0,1,13.5,13.5,11.8%,2019,1
18,Ezekiel Elliott (DAL),13,53,4.1,10,0,1,1,2,10,10,0,0,1,13.3,13.3,96.8%,2019,1
19,James White (NE),4,26,6.5,9,0,0,5,7,56,11.2,0,0,1,13.2,13.2,5.2%,2019,1
20,Wayne Gallman Jr. (FA),2,17,8.5,15,0,1,3,3,24,8,0,0,1,13.1,13.1,0.1%,2019,1
21,Duke Johnson Jr. (BUF),9,57,6.3,32,1,0,4,5,33,8.3,0,0,1,13,13,4.4%,2019,1
22,Tarik Cohen (FA),0,0,0,0,0,0,8,10,49,6.1,0,0,1,12.9,12.9,2.2%,2019,1
23,Latavius Murray (FA),6,43,7.2,30,1,1,2,3,4,2,0,0,1,12.7,12.7,0.8%,2019,1
24,Nick Chubb (CLE),17,75,4.4,15,0,0,3,4,10,3.3,0,0,1,11.5,11.5,99.4%,2019,1
25,Leonard Fournette (TB),13,66,5.1,14,0,0,4,6,28,7,0,1,1,11.4,11.4,99.7%,2019,1
26,Darren Sproles (FA),9,47,5.2,17,0,0,3,3,16,5.3,0,0,1,11.3,11.3,0.1%,2019,1
27,Todd Gurley II (FA),14,97,6.9,25,1,0,1,1,4,4,0,0,1,11.1,11.1,0.2%,2019,1
28,Phillip Lindsay (MIA),11,43,3.9,9,0,0,4,6,23,5.8,0,0,1,10.6,10.6,0.7%,2019,1
29,James Conner (ARI),10,21,2.1,5,0,0,4,4,44,11,0,0,1,10.5,10.5,98.7%,2019,1
30,Ronald Jones II (KC),13,75,5.8,16,0,0,1,1,18,18,0,0,1,10.3,10.3,86.4%,2019,1
31,LeSean McCoy (FA),10,81,8.1,31,1,0,1,1,12,12,0,0,1,10.3,10.3,2.0%,2019,1
32,Mike Davis (BAL),5,19,3.8,8,0,0,6,7,17,2.8,0,0,1,9.6,9.6,1.9%,2019,1
33,Carlos Hyde (FA),10,83,8.3,20,1,0,1,1,2,2,0,0,1,9.5,9.5,0.2%,2019,1
34,Dontrell Hilliard (TEN),1,4,4,4,0,1,1,2,14,14,0,0,1,8.8,8.8,7.6%,2019,1
35,Giovani Bernard (TB),7,21,3,11,0,0,2,3,42,21,0,0,1,8.3,8.3,0.9%,2019,1
36,Kerryon Johnson (FA),16,49,3.1,9,0,0,2,2,13,6.5,0,0,1,8.2,8.2,0.1%,2019,1
37,Tevin Coleman (NYJ),6,23,3.8,12,0,0,2,3,33,16.5,0,0,1,7.6,7.6,1.0%,2019,1
38,Jordan Howard (FA),6,44,7.3,17,0,0,2,3,11,5.5,0,0,1,7.5,7.5,8.7%,2019,1
39,Dare Ogunbowale (HOU),0,0,0,0,0,0,4,5,33,8.3,0,0,1,7.3,7.3,0.8%,2019,1
40,Royce Freeman (HOU),10,56,5.6,26,1,0,1,1,5,5,0,0,1,7.1,7.1,0.7%,2019,1
41,Justin Jackson (FA),6,57,9.5,24,2,0,1,3,4,4,0,0,1,7.1,7.1,0.8%,2019,1
42,Derrius Guice (FA),10,18,1.8,5,0,0,3,3,20,6.7,0,0,1,6.8,6.8,1.1%,2019,1
43,Peyton Barber (FA),8,33,4.1,14,0,0,2,4,12,6,0,0,1,6.5,6.5,0.6%,2019,1
44,Alex Armah Jr. (WAS),1,1,1,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.1%,2019,1
45,Nyheim Hines (IND),4,13,3.3,6,0,0,4,4,4,1,0,0,1,5.7,5.7,51.7%,2019,1
46,D'Ernest Johnson (CLE),1,13,13,13,0,0,2,2,23,11.5,0,0,1,5.6,5.6,16.7%,2019,1
47,Gus Edwards (BAL),17,56,3.3,11,0,0,0,0,0,0,0,0,1,5.6,5.6,38.9%,2019,1
48,David Montgomery (CHI),6,18,3,6,0,0,1,1,27,27,0,0,1,5.5,5.5,98.6%,2019,1
49,Raheem Mostert (MIA),9,40,4.4,18,0,0,1,1,0,0,0,0,1,5,5,83.4%,2019,1
50,Ito Smith (FA),6,31,5.2,16,0,0,1,1,9,9,0,0,1,5,5,0.0%,2019,1
51,Aaron Jones (GB),13,39,3,9,0,0,1,1,0,0,0,0,1,4.9,4.9,99.5%,2019,1
52,Alexander Mattison (MIN),9,49,5.4,23,1,0,0,0,0,0,0,0,1,4.9,4.9,72.5%,2019,1
53,Kenyan Drake (LV),4,12,3,9,0,0,2,3,15,7.5,0,0,1,4.7,4.7,24.7%,2019,1
54,J.D. McKissic (WAS),0,0,0,0,0,0,2,2,24,12,0,0,1,4.4,4.4,65.5%,2019,1
55,Dion Lewis (FA),3,7,2.3,6,0,0,3,4,6,2,0,0,1,4.3,4.3,2.0%,2019,1
56,Devonta Freeman (FA),8,19,2.4,5,0,0,3,4,12,4,0,1,1,4.1,4.1,0.8%,2019,1
57,Miles Sanders (PHI),11,25,2.3,19,0,0,1,2,2,2,0,0,1,3.7,3.7,91.9%,2019,1
58,Joe Mixon (CIN),6,10,1.7,6,0,0,2,3,7,3.5,0,0,1,3.7,3.7,99.8%,2019,1
59,Matt Breida (NYG),15,37,2.5,13,0,0,0,1,0,0,0,0,1,3.7,3.7,1.2%,2019,1
60,Jamaal Williams (DET),5,0,0,5,0,0,2,2,15,7.5,0,0,1,3.5,3.5,47.8%,2019,1
61,C.J. Anderson (FA),11,35,3.2,9,0,0,0,0,0,0,0,0,1,3.5,3.5,1.0%,2019,1
62,Patrick DiMarco (FA),0,0,0,0,0,0,2,2,9,4.5,0,0,1,2.9,2.9,0.0%,2019,1
63,Justice Hill (BAL),7,27,3.9,13,0,0,0,0,0,0,0,0,1,2.7,2.7,0.2%,2019,1
64,Anthony Sherman (FA),0,0,0,0,0,0,1,1,15,15,0,0,1,2.5,2.5,0.0%,2019,1
65,Tony Pollard (DAL),13,24,1.8,6,0,0,0,0,0,0,0,0,1,2.4,2.4,90.4%,2019,1
66,Kalen Ballage (PIT),5,-1,-0.2,6,0,0,1,1,13,13,0,0,1,2.2,2.2,0.0%,2019,1
67,Frank Gore (FA),11,20,1.8,9,0,0,0,0,0,0,0,0,1,2,2,12.2%,2019,1
68,Rashaad Penny (SEA),6,18,3,5,0,0,0,0,0,0,0,0,1,1.8,1.8,88.3%,2019,1
69,Jaylen Samuels (ARI),2,4,2,2,0,0,1,2,2,2,0,0,1,1.6,1.6,0.1%,2019,1
70,Sony Michel (MIA),15,14,0.9,5,0,0,0,0,0,0,0,0,1,1.4,1.4,31.3%,2019,1
71,Darwin Thompson (SEA),0,0,0,0,0,0,1,1,3,3,0,0,1,1.3,1.3,0.1%,2019,1
72,Nick Bawden (NYJ),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0%,2019,1
73,DeAndre Washington (FA),2,8,4,7,0,0,0,0,0,0,0,0,1,0.8,0.8,11.0%,2019,1
74,Ameer Abdullah (LV),2,8,4,6,0,0,0,0,0,0,0,0,1,0.8,0.8,0.8%,2019,1
75,Ryquell Armstead (JAC),1,7,7,7,0,0,0,1,0,0,0,0,1,0.7,0.7,0.3%,2019,1
76,Brandon Bolden (LV),1,7,7,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.8%,2019,1
77,Ty Johnson (NYJ),1,6,6,6,0,0,0,0,0,0,0,0,1,0.6,0.6,1.1%,2019,1
78,Chase Edmonds (MIA),1,5,5,5,0,0,0,1,0,0,0,0,1,0.5,0.5,90.2%,2019,1
79,Derek Watt (PIT),2,4,2,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.3%,2019,1
80,Ty Montgomery (NE),2,4,2,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.1%,2019,1
81,Jalen Richard (FA),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%,2019,1
82,Elijhaa Penny (NYG),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2019,1
83,Mark Walton (FA),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,2.0%,2019,1
126,De'Lance Turner (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,1
132,Donnie Ernsberger (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
133,Mike Boone (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2%,2019,1
136,Jordan Chunn (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
137,Detrez Newsome (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
138,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,1
139,Jeff Wilson Jr. (SF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2019,1
140,Reggie Bonnafon (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,1
