Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Leonard Fournette (TB),24,97,4,16,0,2,9,12,62,6.9,0,0,1,36.9,36.9,99.7%,2019,12
2,Christian McCaffrey (CAR),22,64,2.9,9,0,1,9,9,69,7.7,1,0,1,34.3,34.3,99.8%,2019,12
3,Derrick Henry (TEN),19,159,8.4,74,1,2,1,1,16,16,0,1,1,28.5,28.5,99.8%,2019,12
4,Nick Chubb (CLE),21,106,5,17,0,1,3,3,58,19.3,0,0,1,25.4,25.4,99.4%,2019,12
5,Mark Ingram II (NO),15,111,7.4,25,1,1,1,1,7,7,1,0,1,24.8,24.8,5.6%,2019,12
6,Jonathan Williams (WAS),26,104,4,13,0,1,3,3,17,5.7,0,0,1,21.1,21.1,0.1%,2019,12
7,Alvin Kamara (NO),11,54,4.9,30,1,0,9,9,48,5.3,0,0,1,19.2,19.2,99.8%,2019,12
8,Rashaad Penny (SEA),14,129,9.2,58,3,1,0,1,0,0,0,0,1,18.9,18.9,88.3%,2019,12
9,Ezekiel Elliott (DAL),21,86,4.1,12,0,0,4,4,40,10,0,0,1,16.6,16.6,96.8%,2019,12
10,Le'Veon Bell (FA),12,49,4.1,12,0,0,5,5,59,11.8,0,0,1,15.8,15.8,0.3%,2019,12
11,Ronald Jones II (KC),12,51,4.3,25,1,1,3,3,16,5.3,0,0,1,15.7,15.7,86.4%,2019,12
12,Jamaal Williams (DET),11,45,4.1,12,0,0,7,8,35,5,0,0,1,15,15,47.8%,2019,12
13,Raheem Mostert (MIA),6,45,7.5,15,0,1,1,3,22,22,0,0,1,13.7,13.7,83.4%,2019,12
14,Tevin Coleman (NYJ),11,39,3.5,11,0,1,2,4,10,5,0,0,1,12.9,12.9,1.0%,2019,12
15,Kareem Hunt (CLE),8,37,4.6,9,0,1,2,3,9,4.5,0,0,1,12.6,12.6,91.2%,2019,12
