Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Kenyan Drake (LV),22,137,6.2,21,1,4,1,1,9,9,0,0,1,39.6,39.6,24.7%,2019,15
2,Christian McCaffrey (CAR),19,87,4.6,15,0,2,8,10,88,11,0,0,1,37.5,37.5,99.8%,2019,15
3,Miles Sanders (PHI),19,122,6.4,56,1,1,6,6,50,8.3,1,0,1,35.2,35.2,91.9%,2019,15
4,Ezekiel Elliott (DAL),24,117,4.9,15,0,2,3,4,43,14.3,0,0,1,31,31,96.8%,2019,15
5,Saquon Barkley (NYG),24,112,4.7,12,0,2,4,5,31,7.8,0,0,1,30.3,30.3,98.7%,2019,15
6,Chris Carson (SEA),24,133,5.5,23,1,2,1,2,4,4,0,0,1,26.7,26.7,71.3%,2019,15
7,Nick Chubb (CLE),17,127,7.5,33,2,1,3,3,21,7,0,0,1,23.8,23.8,99.4%,2019,15
8,Mark Ingram II (NO),13,76,5.8,29,1,1,1,2,10,10,1,0,1,23.6,23.6,5.6%,2019,15
9,Tony Pollard (DAL),12,131,10.9,44,3,1,2,2,12,6,0,0,1,22.3,22.3,90.4%,2019,15
10,Todd Gurley II (FA),11,20,1.8,8,0,1,3,6,18,6,1,0,1,20.8,20.8,0.2%,2019,15
11,Joe Mixon (CIN),25,136,5.4,29,1,0,3,3,20,6.7,0,0,1,18.6,18.6,99.8%,2019,15
12,Adrian Peterson (FA),16,66,4.1,14,0,1,3,3,25,8.3,0,0,1,18.1,18.1,2.1%,2019,15
13,Mike Boone (DEN),13,56,4.3,10,0,2,0,0,0,0,0,0,1,17.6,17.6,1.2%,2019,15
14,Aaron Jones (GB),13,51,3.9,21,1,2,0,0,0,0,0,0,1,17.1,17.1,99.5%,2019,15
15,Carlos Hyde (FA),26,104,4,11,0,1,0,0,0,0,0,0,1,16.4,16.4,0.2%,2019,15
16,Wes Hills (FA),10,21,2.1,15,0,2,2,2,1,0.5,0,0,1,16.2,16.2,0.1%,2019,15
17,Kareem Hunt (CLE),4,14,3.5,6,0,0,8,9,62,7.8,0,0,1,15.6,15.6,91.2%,2019,15
18,Tarik Cohen (FA),8,28,3.5,8,0,0,7,10,57,8.1,0,0,1,15.5,15.5,2.2%,2019,15
19,James White (NE),3,13,4.3,13,0,0,3,4,49,16.3,1,0,1,15.2,15.2,5.2%,2019,15
20,James Conner (ARI),8,42,5.3,17,0,0,4,5,9,2.3,1,0,1,15.1,15.1,98.7%,2019,15
21,Alvin Kamara (NO),14,66,4.7,15,0,0,5,5,23,4.6,0,0,1,13.9,13.9,99.8%,2019,15
22,Rex Burkhead (HOU),6,53,8.8,33,1,1,2,2,6,3,0,0,1,13.9,13.9,11.8%,2019,15
23,Boston Scott (PHI),6,26,4.3,6,0,0,7,7,39,5.6,0,0,1,13.5,13.5,2.9%,2019,15
24,Austin Ekeler (LAC),7,19,2.7,11,0,0,5,7,62,12.4,0,0,1,13.1,13.1,99.9%,2019,15
25,Josh Jacobs (LV),24,89,3.7,9,0,0,2,3,20,10,0,0,1,12.9,12.9,98.3%,2019,15
26,Leonard Fournette (TB),15,42,2.8,17,0,0,5,7,31,6.2,0,0,1,12.3,12.3,99.7%,2019,15
27,Sony Michel (MIA),19,89,4.7,12,0,0,1,2,14,14,0,0,1,11.3,11.3,31.3%,2019,15
28,Raheem Mostert (MIA),14,54,3.9,8,0,1,1,2,5,5,0,1,1,10.9,10.9,83.4%,2019,15
29,Le'Veon Bell (FA),21,87,4.1,15,0,0,2,2,1,0.5,0,0,1,10.8,10.8,0.3%,2019,15
30,Myles Gaskin (MIA),9,43,4.8,27,1,0,2,3,29,14.5,0,0,1,9.2,9.2,23.6%,2019,15
31,Dion Lewis (FA),3,10,3.3,6,0,0,1,1,11,11,1,0,1,9.1,9.1,2.0%,2019,15
32,Devin Singletary (BUF),21,87,4.1,15,0,0,2,3,2,1,0,1,1,8.9,8.9,92.8%,2019,15
33,Javorius Allen (FA),8,28,3.5,19,0,1,0,0,0,0,0,0,1,8.8,8.8,0.1%,2019,15
34,Kyle Juszczyk (SF),2,1,0.5,2,0,0,2,2,6,3,1,0,1,8.7,8.7,0.9%,2019,15
35,Jordan Wilkins (TEN),3,10,3.3,5,0,1,1,3,7,7,0,0,1,8.7,8.7,0.1%,2019,15
36,Derrick Henry (TEN),21,86,4.1,23,1,0,0,1,0,0,0,0,1,8.6,8.6,99.8%,2019,15
37,Devonta Freeman (FA),12,39,3.3,11,0,0,2,3,16,8,0,0,1,7.5,7.5,0.8%,2019,15
38,Melvin Gordon III (DEN),7,28,4,12,0,0,5,7,36,7.2,0,2,1,7.4,7.4,85.3%,2019,15
39,Patrick Laird (MIA),12,46,3.8,18,0,0,2,5,8,4,0,0,1,7.4,7.4,0.0%,2019,15
40,Dalvin Cook (MIN),9,27,3,8,0,0,3,3,16,5.3,0,0,1,7.3,7.3,99.9%,2019,15
41,Latavius Murray (FA),9,29,3.2,8,0,0,2,3,20,10,0,0,1,6.9,6.9,0.8%,2019,15
42,Royce Freeman (HOU),5,12,2.4,8,0,0,4,4,14,3.5,0,0,1,6.6,6.6,0.7%,2019,15
43,Qadree Ollison (ATL),1,1,1,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.1%,2019,15
44,Peyton Barber (FA),10,17,1.7,4,0,0,2,2,23,11.5,0,0,1,6,6,0.6%,2019,15
45,Ronald Jones II (KC),11,23,2.1,6,0,0,1,3,26,26,0,0,1,5.9,5.9,86.4%,2019,15
46,David Montgomery (CHI),14,39,2.8,8,0,0,1,1,10,10,0,0,1,5.9,5.9,98.6%,2019,15
47,Giovani Bernard (TB),5,27,5.4,17,0,0,2,2,10,5,0,0,1,5.7,5.7,0.9%,2019,15
48,Jalen Richard (FA),1,11,11,11,0,0,2,3,25,12.5,0,0,1,5.6,5.6,1.0%,2019,15
49,Spencer Ware (FA),7,26,3.7,5,0,0,2,2,9,4.5,0,0,1,5.5,5.5,0.0%,2019,15
50,Alec Ingold (MIA),0,0,0,0,0,0,3,3,22,7.3,0,0,1,5.2,5.2,0.1%,2019,15
51,Darwin Thompson (SEA),8,38,4.8,12,0,0,1,1,1,1,0,0,1,4.9,4.9,0.1%,2019,15
