Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Alvin Kamara (NO),16,69,4.3,16,0,1,9,10,92,10.2,1,0,1,37.1,37.1,99.8%,2019,3
2,Mark Ingram II (NO),16,103,6.4,21,1,3,4,4,32,8,0,0,1,35.5,35.5,5.6%,2019,3
3,Phillip Lindsay (MIA),21,81,3.9,9,0,2,4,5,49,12.3,0,0,1,29,29,0.7%,2019,3
4,Christian McCaffrey (CAR),24,153,6.4,76,1,1,3,4,35,11.7,0,0,1,27.8,27.8,99.8%,2019,3
5,Dalvin Cook (MIN),16,110,6.9,25,1,1,4,5,33,8.3,0,0,1,24.3,24.3,99.9%,2019,3
6,LeSean McCoy (FA),8,54,6.8,25,1,1,3,3,26,8.7,1,0,1,23,23,2.0%,2019,3
7,Tony Pollard (DAL),13,103,7.9,28,1,1,3,3,25,8.3,0,0,1,21.8,21.8,90.4%,2019,3
8,Rex Burkhead (HOU),11,47,4.3,8,0,1,6,7,22,3.7,0,0,1,18.9,18.9,11.8%,2019,3
9,David Johnson (FA),11,37,3.4,15,0,0,6,9,28,4.7,1,0,1,18.5,18.5,0.8%,2019,3
10,Joe Mixon (CIN),15,60,4,14,0,0,2,2,34,17,1,0,1,17.4,17.4,99.8%,2019,3
11,Nick Chubb (CLE),23,96,4.2,13,0,0,4,7,35,8.8,0,0,1,17.1,17.1,99.4%,2019,3
12,Frank Gore (FA),14,76,5.4,22,1,1,2,2,13,6.5,0,0,1,16.9,16.9,12.2%,2019,3
13,Marlon Mack (HOU),16,74,4.6,26,1,1,2,3,14,7,0,0,1,16.8,16.8,29.5%,2019,3
14,Darrel Williams (KC),9,62,6.9,41,1,0,5,5,47,9.4,0,0,1,15.9,15.9,1.7%,2019,3
15,Ezekiel Elliott (DAL),19,125,6.6,18,0,0,2,3,14,7,0,0,1,15.9,15.9,96.8%,2019,3
16,Aaron Jones (GB),10,19,1.9,7,0,2,1,1,4,4,0,0,1,15.3,15.3,99.5%,2019,3
17,Leonard Fournette (TB),15,66,4.4,69,1,0,6,8,26,4.3,0,0,1,15.2,15.2,99.7%,2019,3
18,Austin Ekeler (LAC),9,36,4,11,0,0,7,7,45,6.4,0,0,1,15.1,15.1,99.9%,2019,3
19,Chris Thompson (FA),7,29,4.1,11,0,0,4,5,79,19.8,0,0,1,14.8,14.8,0.0%,2019,3
20,Jeff Wilson Jr. (SF),8,18,2.3,5,0,2,0,1,0,0,0,0,1,13.8,13.8,1.7%,2019,3
21,Ronald Jones II (KC),14,80,5.7,25,1,0,1,1,41,41,0,0,1,13.1,13.1,86.4%,2019,3
22,Miles Sanders (PHI),13,53,4.1,14,0,0,2,4,73,36.5,0,1,1,12.6,12.6,91.9%,2019,3
23,Devonta Freeman (FA),16,88,5.5,28,2,0,3,4,7,2.3,0,0,1,12.5,12.5,0.8%,2019,3
24,Alexander Mattison (MIN),12,58,4.8,21,1,1,0,0,0,0,0,0,1,11.8,11.8,72.5%,2019,3
25,Derrick Henry (TEN),17,44,2.6,11,0,1,1,2,2,2,0,0,1,11.6,11.6,99.8%,2019,3
26,Kerryon Johnson (FA),20,36,1.8,11,0,1,1,1,7,7,0,0,1,11.3,11.3,0.1%,2019,3
27,Royce Freeman (HOU),15,63,4.2,13,0,0,4,5,10,2.5,0,0,1,11.3,11.3,0.7%,2019,3
28,David Montgomery (CHI),13,67,5.2,25,1,0,3,3,14,4.7,0,0,1,11.1,11.1,98.6%,2019,3
29,Matt Breida (NYG),14,68,4.9,10,0,0,2,3,20,10,0,0,1,10.8,10.8,1.2%,2019,3
30,Jamaal Williams (DET),12,59,4.9,12,0,0,2,2,27,13.5,0,0,1,10.6,10.6,47.8%,2019,3
31,Le'Veon Bell (FA),18,35,1.9,8,0,0,4,4,28,7,0,0,1,10.3,10.3,0.3%,2019,3
32,Jordan Howard (FA),11,37,3.4,11,0,1,0,1,0,0,0,0,1,9.7,9.7,8.7%,2019,3
33,C.J. Prosise (FA),4,5,1.3,2,0,0,5,5,38,7.6,0,0,1,9.3,9.3,0.0%,2019,3
34,Gus Edwards (BAL),7,53,7.6,15,0,0,2,2,15,7.5,0,0,1,8.8,8.8,38.9%,2019,3
35,Kenyan Drake (LV),12,38,3.2,8,0,0,3,6,34,11.3,0,1,1,8.2,8.2,24.7%,2019,3
36,Kyle Juszczyk (SF),0,0,0,0,0,0,3,3,51,17,0,0,1,8.1,8.1,0.9%,2019,3
37,Carlos Hyde (FA),10,19,1.9,10,0,1,0,0,0,0,0,0,1,7.9,7.9,0.2%,2019,3
38,James Conner (ARI),13,43,3.3,10,0,0,4,4,14,3.5,0,1,1,7.7,7.7,98.7%,2019,3
39,Saquon Barkley (NYG),8,10,1.3,6,0,0,4,5,27,6.8,0,0,1,7.7,7.7,98.7%,2019,3
40,Peyton Barber (FA),13,48,3.7,8,0,0,2,2,7,3.5,0,0,1,7.5,7.5,0.6%,2019,3
41,Sony Michel (MIA),9,11,1.2,5,0,1,0,1,0,0,0,0,1,7.1,7.1,31.3%,2019,3
42,Justin Jackson (FA),5,26,5.2,10,0,0,4,4,4,1,0,0,1,7,7,0.8%,2019,3
43,Jalen Richard (FA),2,15,7.5,11,0,0,3,3,14,4.7,0,0,1,5.9,5.9,1.0%,2019,3
44,Nyheim Hines (IND),2,3,1.5,2,0,0,3,4,26,8.7,0,0,1,5.9,5.9,51.7%,2019,3
45,Raheem Mostert (MIA),12,79,6.6,19,0,0,0,1,0,0,0,1,1,5.9,5.9,83.4%,2019,3
46,Dare Ogunbowale (HOU),0,0,0,0,0,0,3,3,23,7.7,0,0,1,5.3,5.3,0.8%,2019,3
47,T.J. Yeldon (FA),8,30,3.8,10,0,0,2,3,19,9.5,0,1,1,4.9,4.9,0.0%,2019,3
48,Josh Jacobs (LV),10,44,4.4,18,0,0,0,2,0,0,0,0,1,4.4,4.4,98.3%,2019,3
49,Duke Johnson Jr. (BUF),2,2,1,1,0,0,2,3,22,11,0,0,1,4.4,4.4,4.4%,2019,3
50,J.D. McKissic (WAS),1,44,44,44,1,0,0,0,0,0,0,0,1,4.4,4.4,65.5%,2019,3
51,Tarik Cohen (FA),4,-2,-0.5,1,0,0,2,4,26,13,0,0,1,4.4,4.4,2.2%,2019,3
52,Adrian Peterson (FA),12,37,3.1,7,0,0,1,3,-3,-3,0,0,1,4.4,4.4,2.1%,2019,3
53,Todd Gurley II (FA),14,43,3.1,9,0,0,0,1,0,0,0,0,1,4.3,4.3,0.2%,2019,3
54,Chris Carson (SEA),15,52,3.5,22,1,0,1,1,-2,-2,0,1,1,4,4,71.3%,2019,3
55,Brandon Bolden (LV),2,-2,-1,3,0,0,2,3,21,10.5,0,0,1,3.9,3.9,0.8%,2019,3
56,Danny Vitale (FA),0,0,0,0,0,0,1,1,27,27,0,0,1,3.7,3.7,0.0%,2019,3
57,Kalen Ballage (PIT),8,17,2.1,6,0,0,1,3,10,10,0,0,1,3.7,3.7,0.0%,2019,3
58,Chase Edmonds (MIA),3,15,5,8,0,0,1,2,10,10,0,0,1,3.5,3.5,90.2%,2019,3
59,Giovani Bernard (TB),3,5,1.7,4,0,0,2,2,7,3.5,0,0,1,3.2,3.2,0.9%,2019,3
60,Dion Lewis (FA),3,13,4.3,5,0,0,1,1,7,7,0,0,1,3,3,2.0%,2019,3
61,Mike Boone (DEN),3,28,9.3,24,1,0,0,0,0,0,0,0,1,2.8,2.8,1.2%,2019,3
62,DeAndre Washington (FA),6,22,3.7,8,0,0,0,0,0,0,0,0,1,2.2,2.2,11.0%,2019,3
63,Nick Bawden (NYJ),0,0,0,0,0,0,1,1,10,10,0,0,1,2,2,0.0%,2019,3
64,Alex Armah Jr. (WAS),1,4,4,4,0,0,1,1,2,2,0,0,1,1.6,1.6,0.1%,2019,3
65,Ty Johnson (NYJ),4,5,1.3,3,0,0,1,2,0,0,0,0,1,1.5,1.5,1.1%,2019,3
66,Kenjon Barner (TB),0,0,0,0,0,0,1,1,4,4,0,0,1,1.4,1.4,0.6%,2019,3
67,Wayne Gallman Jr. (FA),5,13,2.6,6,0,0,0,1,0,0,0,0,1,1.3,1.3,0.1%,2019,3
68,C.J. Ham (MIN),0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0.2%,2019,3
69,Darwin Thompson (SEA),3,8,2.7,8,0,0,0,0,0,0,0,0,1,0.8,0.8,0.1%,2019,3
70,Malcolm Brown (MIA),3,7,2.3,4,0,0,0,1,0,0,0,0,1,0.7,0.7,0.1%,2019,3
71,Benny Snell Jr. (PIT),3,6,2,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.9%,2019,3
72,Reggie Bonnafon (WAS),2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,0.1%,2019,3
73,Darren Sproles (FA),2,4,2,3,0,0,0,1,0,0,0,0,1,0.4,0.4,0.1%,2019,3
74,Latavius Murray (FA),2,2,1,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.8%,2019,3
75,Mike Davis (BAL),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.9%,2019,3
76,Justice Hill (BAL),1,1,1,1,0,0,0,3,0,0,0,0,1,0.1,0.1,0.2%,2019,3
77,Ty Montgomery (NE),2,1,0.5,3,0,0,0,1,0,0,0,0,1,0.1,0.1,0.1%,2019,3
112,Damien Harris (NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91.9%,2019,3
113,Patrick Laird (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
114,Ryquell Armstead (JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2019,3
118,Alec Ingold (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,3
119,Trevon Wesco (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,3
124,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
127,Dontrell Hilliard (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6%,2019,3
145,D'Ernest Johnson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.7%,2019,3
156,Cullen Gillaspia (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
157,Chandler Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,3
158,Jakob Johnson (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,3
162,Travis Homer (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019,3
164,Andrew Beck (DEN),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2019,3
217,Trenton Cannon (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2019,3
227,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
228,Bilal Powell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
230,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2019,3
234,Jamize Olawale (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
235,Cordarrelle Patterson (ATL),4,14,3.5,7,0,0,1,1,6,6,0,0,1,0,0,93.2%,2019,3
244,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,3
245,Elijhaa Penny (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
246,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,3
248,Devontae Booker (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2019,3
