Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,James Conner (ARI),16,41,2.6,12,0,1,7,7,78,11.1,1,0,1,30.9,30.9,98.7%,2019,6
2,Nick Chubb (CLE),20,122,6.1,52,2,2,5,6,17,3.4,0,1,1,28.9,28.9,99.4%,2019,6
3,David Johnson (FA),12,34,2.8,17,0,1,6,8,68,11.3,1,0,1,28.2,28.2,0.8%,2019,6
4,Devonta Freeman (FA),19,88,4.6,15,0,0,3,3,30,10,2,0,1,26.8,26.8,0.8%,2019,6
5,Ezekiel Elliott (DAL),28,105,3.8,13,0,1,5,6,48,9.6,0,0,1,26.3,26.3,96.8%,2019,6
6,Chris Carson (SEA),24,124,5.2,25,2,1,4,4,35,8.8,0,0,1,25.9,25.9,71.3%,2019,6
7,Jamaal Williams (DET),14,104,7.4,45,1,0,4,5,32,8,1,0,1,23.6,23.6,47.8%,2019,6
8,Christian McCaffrey (CAR),22,31,1.4,10,0,1,4,5,26,6.5,1,0,1,21.7,21.7,99.8%,2019,6
9,Miles Sanders (PHI),3,6,2,3,0,0,3,3,86,28.7,1,0,1,18.2,18.2,91.9%,2019,6
10,Carlos Hyde (FA),26,116,4.5,26,1,1,1,1,14,14,0,1,1,18,18,0.2%,2019,6
11,Leonard Fournette (TB),20,72,3.6,16,0,0,6,6,46,7.7,0,0,1,17.8,17.8,99.7%,2019,6
12,Adrian Peterson (FA),23,118,5.1,25,1,0,2,2,18,9,0,0,1,15.6,15.6,2.1%,2019,6
13,Phillip Lindsay (MIA),15,70,4.7,30,1,1,2,3,5,2.5,0,0,1,15.5,15.5,0.7%,2019,6
14,Mark Ingram II (NO),13,52,4,12,0,1,2,2,22,11,0,0,1,15.4,15.4,5.6%,2019,6
15,Chase Edmonds (MIA),5,34,6.8,15,0,0,2,2,33,16.5,1,0,1,14.7,14.7,90.2%,2019,6
16,Tevin Coleman (NYJ),18,45,2.5,9,0,1,2,3,16,8,0,0,1,14.1,14.1,1.0%,2019,6
17,Kerryon Johnson (FA),13,34,2.6,8,0,1,2,4,27,13.5,0,0,1,14.1,14.1,0.1%,2019,6
18,Alvin Kamara (NO),11,31,2.8,7,0,0,7,8,35,5,0,0,1,13.6,13.6,99.8%,2019,6
19,James White (NE),2,-1,-0.5,1,0,0,9,9,46,5.1,0,0,1,13.5,13.5,5.2%,2019,6
20,Dalvin Cook (MIN),16,41,2.6,14,0,1,2,2,13,6.5,0,0,1,13.4,13.4,99.9%,2019,6
21,Duke Johnson Jr. (BUF),5,34,6.8,15,0,0,2,4,20,10,1,0,1,13.4,13.4,4.4%,2019,6
22,Sony Michel (MIA),22,86,3.9,26,1,0,2,3,27,13.5,0,0,1,13.3,13.3,31.3%,2019,6
23,Kenyan Drake (LV),10,40,4,9,0,0,6,9,30,5,0,0,1,13,13,24.7%,2019,6
24,Royce Freeman (HOU),11,34,3.1,8,0,0,5,5,42,8.4,0,0,1,12.6,12.6,0.7%,2019,6
25,Brandon Bolden (LV),3,23,7.7,21,1,1,2,2,22,11,0,0,1,12.5,12.5,0.8%,2019,6
26,Mark Walton (FA),6,32,5.3,14,0,0,5,6,43,8.6,0,0,1,12.5,12.5,2.0%,2019,6
27,Le'Veon Bell (FA),14,50,3.6,13,0,1,1,1,3,3,0,0,1,12.3,12.3,0.3%,2019,6
28,Dare Ogunbowale (HOU),1,3,3,3,0,1,3,5,22,7.3,0,0,1,11.5,11.5,0.8%,2019,6
29,Latavius Murray (FA),8,44,5.5,15,0,0,3,3,35,11.7,0,0,1,10.9,10.9,0.8%,2019,6
30,Matt Breida (NYG),13,36,2.8,9,0,0,4,4,27,6.8,0,0,1,10.3,10.3,1.2%,2019,6
31,Benny Snell Jr. (PIT),17,75,4.4,20,1,0,1,1,14,14,0,0,1,9.9,9.9,0.9%,2019,6
32,Damien Williams (ATL),1,6,6,6,0,0,1,1,14,14,1,0,1,9,9,1.9%,2019,6
33,Aaron Jones (GB),11,47,4.3,9,0,0,4,7,13,3.3,0,1,1,8,8,99.5%,2019,6
34,Melvin Gordon III (DEN),8,18,2.3,7,0,0,3,4,30,10,0,0,1,7.8,7.8,85.3%,2019,6
35,Ronald Jones II (KC),4,10,2.5,5,0,1,0,0,0,0,0,0,1,7,7,86.4%,2019,6
36,Kalen Ballage (PIT),3,7,2.3,6,0,1,0,0,0,0,0,0,1,6.7,6.7,0.0%,2019,6
