Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),23,188,8.2,68,1,2,2,2,3,1.5,0,0,1,33.1,33.1,99.8%,2019,10
2,Dalvin Cook (MIN),26,97,3.7,23,1,1,7,7,86,12.3,0,0,1,31.3,31.3,99.9%,2019,10
3,Aaron Jones (GB),13,93,7.2,28,1,3,0,0,0,0,0,0,1,27.3,27.3,99.5%,2019,10
4,Christian McCaffrey (CAR),20,108,5.4,18,0,1,6,7,33,5.5,0,0,1,26.1,26.1,99.8%,2019,10
5,Ronald Jones II (KC),11,29,2.6,11,0,1,8,8,77,9.6,0,1,1,22.6,22.6,86.4%,2019,10
6,Melvin Gordon III (DEN),22,108,4.9,24,1,1,1,1,25,25,0,0,1,20.3,20.3,85.3%,2019,10
7,Chris Carson (SEA),25,89,3.6,9,0,1,3,4,12,4,0,0,1,19.1,19.1,71.3%,2019,10
8,Josh Jacobs (LV),16,71,4.4,18,0,1,3,5,30,10,0,0,1,19.1,19.1,98.3%,2019,10
9,Joe Mixon (CIN),30,114,3.8,15,0,0,2,3,37,18.5,0,0,1,17.1,17.1,99.8%,2019,10
10,Le'Veon Bell (FA),18,34,1.9,4,0,1,4,4,34,8.5,0,0,1,16.8,16.8,0.3%,2019,10
11,Alvin Kamara (NO),4,24,6,8,0,0,8,10,50,6.3,0,0,1,15.4,15.4,99.8%,2019,10
12,Kareem Hunt (CLE),4,30,7.5,9,0,0,7,9,44,6.3,0,0,1,14.4,14.4,91.2%,2019,10
13,Nick Chubb (CLE),20,116,5.8,24,3,0,2,4,5,2.5,0,0,1,14.1,14.1,99.4%,2019,10
14,Brian Hill (SF),20,61,3.1,15,0,0,1,2,10,10,1,0,1,14.1,14.1,0.0%,2019,10
15,Damien Williams (ATL),19,77,4.1,15,0,0,5,5,32,6.4,0,1,1,13.9,13.9,1.9%,2019,10
16,Tarik Cohen (FA),3,14,4.7,8,0,0,4,4,23,5.8,1,0,1,13.7,13.7,2.2%,2019,10
17,Austin Ekeler (LAC),6,19,3.2,10,0,0,2,2,29,14.5,1,0,1,12.8,12.8,99.9%,2019,10
18,Peyton Barber (FA),11,43,3.9,17,0,1,1,1,4,4,0,0,1,11.7,11.7,0.6%,2019,10
19,J.D. McKissic (WAS),10,36,3.6,9,0,0,6,7,19,3.2,0,0,1,11.5,11.5,65.5%,2019,10
20,Tevin Coleman (NYJ),9,40,4.4,22,1,0,4,4,32,8,0,0,1,11.2,11.2,1.0%,2019,10
21,Kenyan Drake (LV),10,35,3.5,17,0,0,6,7,6,1,0,0,1,10.1,10.1,24.7%,2019,10
22,Mark Ingram II (NO),9,34,3.8,9,0,1,0,0,0,0,0,0,1,9.4,9.4,5.6%,2019,10
23,Marlon Mack (HOU),19,74,3.9,20,1,0,1,1,8,8,0,0,1,9.2,9.2,29.5%,2019,10
24,Kalen Ballage (PIT),20,43,2.2,7,0,0,4,4,2,0.5,0,0,1,8.5,8.5,0.0%,2019,10
25,Nyheim Hines (IND),3,14,4.7,7,0,0,4,7,30,7.5,0,0,1,8.4,8.4,51.7%,2019,10
26,Jalen Richard (FA),2,0,0,0,0,0,4,4,43,10.8,0,0,1,8.3,8.3,1.0%,2019,10
27,Ezekiel Elliott (DAL),20,47,2.4,6,0,0,2,3,16,8,0,0,1,8.3,8.3,96.8%,2019,10
28,Alec Ingold (MIA),1,3,3,3,0,0,1,1,9,9,1,0,1,8.2,8.2,0.1%,2019,10
29,Saquon Barkley (NYG),13,1,0.1,3,0,0,5,5,30,6,0,0,1,8.1,8.1,98.7%,2019,10
30,Devin Singletary (BUF),8,42,5.3,10,0,0,3,6,8,2.7,0,0,1,8,8,92.8%,2019,10
31,Devonta Freeman (FA),10,38,3.8,12,0,0,3,4,10,3.3,0,0,1,7.8,7.8,0.8%,2019,10
32,Todd Gurley II (FA),12,73,6.1,22,1,0,0,4,0,0,0,0,1,7.3,7.3,0.2%,2019,10
33,Jaylen Samuels (ARI),14,29,2.1,8,0,0,3,7,11,3.7,0,0,1,7,7,0.1%,2019,10
34,Alexander Mattison (MIN),8,52,6.5,16,0,0,1,1,2,2,0,0,1,6.4,6.4,72.5%,2019,10
35,Jamaal Williams (DET),13,63,4.8,16,0,0,0,1,0,0,0,0,1,6.3,6.3,47.8%,2019,10
36,David Montgomery (CHI),17,60,3.5,9,0,0,0,0,0,0,0,0,1,6,6,98.6%,2019,10
37,Dare Ogunbowale (HOU),0,0,0,0,0,0,3,3,24,8,0,0,1,5.4,5.4,0.8%,2019,10
38,Raheem Mostert (MIA),6,28,4.7,8,0,0,1,1,7,7,0,0,1,4.5,4.5,83.4%,2019,10
39,Matt Breida (NYG),10,18,1.8,7,0,0,2,2,7,3.5,0,0,1,4.5,4.5,1.2%,2019,10
40,DeAndre Washington (FA),1,0,0,0,0,0,2,2,19,9.5,0,0,1,3.9,3.9,11.0%,2019,10
41,Latavius Murray (FA),5,12,2.4,6,0,0,2,2,7,3.5,0,0,1,3.9,3.9,0.8%,2019,10
