Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),32,211,6.6,53,2,3,0,0,0,0,0,0,1,39.1,39.1,99.8%,2019,17
2,Boston Scott (PHI),19,54,2.8,15,0,3,4,6,84,21,0,0,1,35.8,35.8,2.9%,2019,17
3,Damien Williams (ATL),12,124,10.3,84,1,2,4,7,30,7.5,0,0,1,31.4,31.4,1.9%,2019,17
4,Joe Mixon (CIN),26,162,6.2,41,3,2,1,1,14,14,0,0,1,30.6,30.6,99.8%,2019,17
5,Ezekiel Elliott (DAL),18,122,6.8,33,1,1,3,5,2,0.7,1,0,1,27.4,27.4,96.8%,2019,17
6,Melvin Gordon III (DEN),14,46,3.3,15,0,1,6,7,76,12.7,0,0,1,24.2,24.2,85.3%,2019,17
7,Mike Boone (DEN),17,148,8.7,59,2,1,2,3,12,6,0,0,1,24,24,1.2%,2019,17
8,Christian McCaffrey (CAR),9,26,2.9,10,0,1,7,10,72,10.3,0,0,1,22.8,22.8,99.8%,2019,17
9,DeAndre Washington (FA),17,77,4.5,36,1,0,8,9,55,6.9,0,0,1,21.2,21.2,11.0%,2019,17
10,Saquon Barkley (NYG),17,92,5.4,68,1,1,3,4,25,8.3,0,0,1,20.7,20.7,98.7%,2019,17
11,Raheem Mostert (MIA),10,57,5.7,17,0,2,1,2,16,16,0,0,1,20.3,20.3,83.4%,2019,17
12,Marlon Mack (HOU),15,77,5.1,20,1,2,0,1,0,0,0,0,1,19.7,19.7,29.5%,2019,17
13,Alvin Kamara (NO),8,39,4.9,15,0,2,2,3,18,9,0,0,1,19.7,19.7,99.8%,2019,17
14,Ryquell Armstead (JAC),10,33,3.3,9,0,0,5,9,52,10.4,1,0,1,19.5,19.5,0.3%,2019,17
15,Austin Ekeler (LAC),9,46,5.1,22,1,0,9,11,43,4.8,0,0,1,17.9,17.9,99.9%,2019,17
16,Kenyan Drake (LV),12,60,5,24,1,1,3,4,23,7.7,0,0,1,17.3,17.3,24.7%,2019,17
17,David Montgomery (CHI),23,113,4.9,14,0,1,0,0,0,0,0,0,1,17.3,17.3,98.6%,2019,17
18,Duke Johnson Jr. (BUF),4,12,3,8,0,1,5,6,45,9,0,0,1,16.7,16.7,4.4%,2019,17
19,Aaron Jones (GB),25,100,4,14,0,0,2,6,43,21.5,0,0,1,16.3,16.3,99.5%,2019,17
20,Tarik Cohen (FA),4,20,5,19,0,0,9,10,44,4.9,0,0,1,15.4,15.4,2.2%,2019,17
21,Benny Snell Jr. (PIT),18,91,5.1,19,0,1,0,0,0,0,0,0,1,15.1,15.1,0.9%,2019,17
22,Travis Homer (SEA),10,62,6.2,13,0,0,5,5,30,6,0,0,1,14.2,14.2,0.2%,2019,17
23,Sony Michel (MIA),18,74,4.1,9,0,1,0,0,0,0,0,0,1,13.4,13.4,31.3%,2019,17
24,Le'Veon Bell (FA),16,41,2.6,12,0,0,5,5,36,7.2,0,0,1,12.7,12.7,0.3%,2019,17
25,Gus Edwards (BAL),21,130,6.2,38,1,0,1,1,2,2,0,1,1,12.2,12.2,38.9%,2019,17
26,Justice Hill (BAL),10,39,3.9,13,0,1,1,2,10,10,0,0,1,11.9,11.9,0.2%,2019,17
27,Ronald Jones II (KC),11,106,9.6,33,2,0,2,2,10,5,0,1,1,11.6,11.6,86.4%,2019,17
