Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Pittsburgh Steelers (PIT),4,3,1,3,1,0,0,1,25,25,23.6%,2019,10
2,Baltimore Ravens (BAL),2,1,2,2,2,0,0,1,24,24,44.1%,2019,10
3,Los Angeles Rams (LAR),3,0,2,2,1,1,0,1,19,19,69.6%,2019,10
4,San Francisco 49ers (SF),5,1,3,5,1,0,0,1,19,19,83.9%,2019,10
5,Seattle Seahawks (SEA),5,1,2,2,1,0,0,1,18,18,5.1%,2019,10
6,Las Vegas Raiders (LV),5,3,0,1,1,0,0,1,17,17,6.4%,2019,10
7,New York Jets (NYJ),6,0,2,3,1,0,0,1,16,16,2.0%,2019,10
8,Miami Dolphins (MIA),1,3,0,1,0,0,0,1,11,11,58.2%,2019,10
9,Atlanta Falcons (ATL),6,0,0,0,0,0,0,1,10,10,0.5%,2019,10
10,Tennessee Titans (TEN),2,0,1,1,1,0,0,1,9,9,8.1%,2019,10
11,Arizona Cardinals (ARI),4,2,1,1,0,0,0,1,9,9,14.4%,2019,10
12,Green Bay Packers (GB),3,1,1,1,0,0,0,1,8,8,75.5%,2019,10
13,Indianapolis Colts (IND),3,1,1,1,0,0,0,1,8,8,57.4%,2019,10
14,Chicago Bears (CHI),2,1,0,0,0,0,0,1,8,8,2.9%,2019,10
15,Detroit Lions (DET),5,0,0,0,0,0,0,1,6,6,1.1%,2019,10
16,Tampa Bay Buccaneers (TB),2,1,1,1,0,0,0,1,6,6,95.4%,2019,10
17,Buffalo Bills (BUF),2,0,0,0,0,1,0,1,5,5,99.6%,2019,10
18,Kansas City Chiefs (KC),4,0,1,1,0,0,0,1,5,5,41.6%,2019,10
19,Los Angeles Chargers (LAC),3,0,0,0,0,0,0,1,4,4,52.5%,2019,10
20,Minnesota Vikings (MIN),1,1,0,0,0,0,0,1,3,3,12.2%,2019,10
21,New Orleans Saints (NO),1,1,0,0,0,0,0,1,3,3,80.6%,2019,10
22,Cleveland Browns (CLE),1,0,0,1,0,0,0,1,2,2,21.9%,2019,10
23,Carolina Panthers (CAR),2,0,0,0,0,0,0,1,2,2,6.1%,2019,10
24,New York Giants (NYG),2,0,0,0,0,0,0,1,1,1,1.8%,2019,10
27,Dallas Cowboys (DAL),1,0,0,0,0,0,0,1,0,0,73.8%,2019,10
32,Cincinnati Bengals (CIN),1,1,0,0,0,0,0,1,-1,-1,22.4%,2019,10
