Pos,Player,Score2022,Score2021,Score2020,Score2019,Score
RB,Christian McCaffrey (SF),22.252598062691867,16.18197079320881,28.12137855231557,29.985933153365174,21.708486048817136
RB,Austin Ekeler (LAC),22.93615362927092,21.92723695617745,14.950939007697263,17.716495360514184,21.624420085402352
RB,Derrick Henry (TEN),20.810918387032203,23.234985963157634,21.430556035957387,20.71775603266147,21.47424092823754
RB,Josh Jacobs (LV),19.95876758373162,15.530528453677135,14.980112778059919,14.903527904823894,18.101080336705444
RB,Nick Chubb (CLE),16.707029908891517,15.801414105533574,18.962754698126815,15.777447111157528,16.659719297088863
RB,Dalvin Cook (MIN),14.114797106381905,16.21051263480414,25.993029038262243,22.655370291132876,16.253577840913046
RB,Jonathan Taylor (IND),12.786558062177399,22.722347876738368,16.098280481679307,0,15.74938873316194
RB,Saquon Barkley (NYG),18.266648731461196,8.165643513877793,0,18.42602136165288,15.469434662992164
RB,James Conner (ARI),15.567384854141263,16.442824653728152,11.521881483720838,13.001772496038374,15.253413849090798
RB,Breece Hall (NYJ),15.191023418817995,0,0,0,15.191023418817995
RB,Alvin Kamara (NO),11.99439526056694,18.811610248458678,24.242323413954658,16.788893489634724,15.163216734332035
RB,Najee Harris (PIT),13.418671646012937,18.58560592505428,0,0,14.938267017478996
RB,Ezekiel Elliott (DAL),14.08906485947818,14.565485948233402,14.64472322958279,21.661874272116883,14.642376439309382
RB,Aaron Jones (GB),13.801944098921926,13.802581676958715,18.686925341682567,18.283721747499087,14.514690500136046
RB,Joe Mixon (CIN),12.137906163137512,18.398427170821908,13.116189142248478,13.752397822379777,13.88158929593182
RB,D'Andre Swift (DET),13.004854647760999,15.481783031619473,13.03278996604412,0,13.659476094569378
RB,Leonard Fournette (TB),12.641747625446431,16.95237278478687,6.688297282750748,16.95687317127391,13.339815158303347
RB,Kenneth Walker III (SEA),12.519801579862111,0,0,0,12.519801579862111
RB,Dameon Pierce (HOU),12.326339307935305,0,0,0,12.326339307935305
RB,Cordarrelle Patterson (ATL),11.828798055147187,12.957726809285333,0,0,12.160816001739216
RB,Travis Etienne Jr. (JAC),12.11514606918119,0,0,0,12.11514606918119
RB,Tony Pollard (DAL),15.759296503476856,8.83852786957206,3.223171090906405,2.06816620545209,12.090935288842372
RB,Rhamondre Stevenson (NE),13.273693010263603,6.767530747371814,0,0,11.360230688747126
RB,Antonio Gibson (WAS),9.63042096958305,14.643058791877749,13.478902854360854,0,11.354491123095888
RB,Miles Sanders (PHI),12.05000332318227,8.46756058392813,13.84693094198013,11.883913485490648,11.32578090836394
RB,David Montgomery (CHI),9.283067684013648,13.490274427943174,18.073250601300927,9.635497090418554,11.231509132045005
RB,Jamaal Williams (DET),13.755440539031863,7.279413931842652,5.813182509521013,7.803832860625006,11.044627700363133
RB,Raheem Mostert (MIA),9.347247902588565,0,10.483740806006823,8.20556169071118,9.422591936281998
RB,Tyler Allgeier (ATL),9.063301724600876,0,0,0,9.063301724600876
RB,AJ Dillon (GB),8.737950850217805,9.024165000664675,0,0,8.822126431864229
RB,Devin Singletary (BUF),8.241674258675415,9.903686976115527,5.949113241239331,11.657330665540549,8.59870415663509
RB,Clyde Edwards-Helaire (KC),6.922415809705843,10.162574924423634,13.251925083000469,0,8.441398999266017
RB,Melvin Gordon III (KC),5.9606169018380335,11.451387927028625,12.547840172855228,14.774409033381396,8.432721591814568
RB,Damien Harris (NE),6.058078474877268,13.82571443314316,7.982980284779084,0,8.304435656079686
RB,Brian Robinson Jr. (WAS),8.225416364642708,0,0,0,8.225416364642708
RB,J.K. Dobbins (BAL),7.952605897539892,0,9.150531096719636,0,8.123789408502677
RB,James Robinson (NYJ),4.9486026550211974,11.573727389187294,18.513728301627573,0,8.1200807031679485
RB,Rashaad Penny (SEA),6.73302090236788,10.082550750207952,0,4.298394083914632,7.528398505673697
RB,Javonte Williams (DEN),6.156760304156771,10.652556536104967,0,0,7.478973975972735
RB,Latavius Murray (DEN),9.023456681918985,4.243889030651189,6.263148000123957,6.08412222821606,7.405567178237387
RB,Myles Gaskin (MIA),0,7.461029120018974,15.94335177620268,0.006742937120053914,7.092855689186079
RB,Jeff Wilson Jr. (MIA),8.226703704192115,2.145228152004924,9.867972229645602,0,6.799493062141918
RB,Cam Akers (LAR),6.767770596884215,0,6.325196575628549,0,6.70452676924678
RB,Darrell Henderson Jr. (FA),4.031168578195431,13.282299178723774,5.946282432852711,0,6.666802528089851
RB,Elijah Mitchell (SF),3.508874043218753,14.118101339640681,0,0,6.629047791096442
RB,Kareem Hunt (CLE),3.3416423104889814,11.561125321055151,12.787277013841496,8.715652443737794,6.6097770401282165
RB,D'Onta Foreman (CAR),5.207733311005537,8.57479093698069,0,0,6.197984958804829
RB,Kenyan Drake (BAL),4.891216734252243,4.857630825402676,12.024418918306711,12.741500367085543,5.988654657086964
RB,Zonovan Knight (NYJ),5.9298386671642405,0,0,0,5.9298386671642405
RB,Duke Johnson Jr. (BUF),0,8.509791298204656,4.296669851523259,6.669571232382294,5.925716411211339
RB,Isiah Pacheco (KC),5.862058702518114,0,0,0,5.862058702518114
RB,Jerick McKinnon (KC),8.9826102086855,-1.4250020057178225,4.1376663181926405,0,5.734194843407089
RB,Michael Carter (NYJ),4.336547339484994,8.454546402413378,0,0,5.5476508638922315
RB,Rachaad White (TB),5.183016169667267,0,0,0,5.183016169667267
RB,Khalil Herbert (CHI),6.24951578793174,0.7020894823463195,0,0,4.618017711459068
RB,Chase Edmonds (DEN),2.042376252375349,9.94202779194488,7.539961106457737,1.8365769686134035,4.556757658487874
