Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Buffalo Bills (BUF),1,3,1,1,1,0,1,1,21,21,96.0%,2020,17
2,Los Angeles Rams (LAR),4,1,0,1,1,1,0,1,20,20,34.8%,2020,17
3,New Orleans Saints (NO),3,5,0,0,0,0,0,1,17,17,62.8%,2020,17
4,Baltimore Ravens (BAL),0,2,0,0,0,0,0,1,11,11,90.6%,2020,17
5,Arizona Cardinals (ARI),2,1,1,1,0,0,0,1,10,10,9.3%,2020,17
6,Denver Broncos (DEN),3,2,2,2,0,0,0,1,10,10,32.3%,2020,17
7,Washington Commanders (WAS),3,2,1,0,0,0,0,1,10,10,51.3%,2020,17
8,Indianapolis Colts (IND),6,0,1,1,0,0,0,1,9,9,52.9%,2020,17
9,New York Giants (NYG),6,1,0,0,0,0,0,1,9,9,24.7%,2020,17
10,Philadelphia Eagles (PHI),3,2,0,0,0,0,0,1,8,8,57.2%,2020,17
11,New England Patriots (NE),3,2,0,0,0,0,0,1,8,8,52.5%,2020,17
12,Green Bay Packers (GB),1,1,1,1,0,0,0,1,6,6,67.2%,2020,17
13,Dallas Cowboys (DAL),2,1,1,0,0,0,0,1,6,6,90.0%,2020,17
14,Tampa Bay Buccaneers (TB),1,0,2,2,0,0,0,1,5,5,84.2%,2020,17
15,Seattle Seahawks (SEA),3,0,1,1,0,0,0,1,5,5,15.0%,2020,17
16,Los Angeles Chargers (LAC),1,0,1,0,0,1,0,1,5,5,42.7%,2020,17
17,Las Vegas Raiders (LV),2,0,0,0,0,0,0,1,5,5,11.2%,2020,17
18,Pittsburgh Steelers (PIT),4,0,0,0,0,0,0,1,4,4,50.2%,2020,17
19,Cleveland Browns (CLE),1,1,0,0,0,0,0,1,3,3,42.7%,2020,17
20,Tennessee Titans (TEN),4,1,0,0,0,0,0,1,2,2,26.8%,2020,17
21,San Francisco 49ers (SF),2,0,0,0,0,0,0,1,2,2,96.0%,2020,17
22,New York Jets (NYJ),3,0,0,1,0,0,0,1,2,2,19.1%,2020,17
23,Carolina Panthers (CAR),2,0,0,1,0,0,0,1,1,1,7.6%,2020,17
24,Miami Dolphins (MIA),1,2,0,0,0,0,0,1,1,1,24.9%,2020,17
25,Minnesota Vikings (MIN),1,1,1,0,0,0,0,1,1,1,19.7%,2020,17
26,Jacksonville Jaguars (JAC),0,1,0,0,0,0,0,1,1,1,22.8%,2020,17
27,Houston Texans (HOU),2,0,1,2,0,0,0,1,0,0,0.8%,2020,17
28,Atlanta Falcons (ATL),1,1,0,0,0,0,0,1,-1,-1,2.7%,2020,17
29,Kansas City Chiefs (KC),3,0,0,0,0,0,0,1,-1,-1,46.4%,2020,17
30,Detroit Lions (DET),3,0,0,2,0,0,0,1,-1,-1,4.0%,2020,17
31,Chicago Bears (CHI),1,0,1,0,0,0,0,1,-1,-1,2.2%,2020,17
32,Cincinnati Bengals (CIN),0,1,0,0,0,0,0,1,-2,-2,33.1%,2020,17
