Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Miami Dolphins (MIA),2,2,2,2,1,0,1,1,23,23,24.9%,2020,8
2,Philadelphia Eagles (PHI),4,0,2,2,1,1,0,1,20,20,57.2%,2020,8
3,Pittsburgh Steelers (PIT),4,2,2,3,1,0,0,1,18,18,50.2%,2020,8
4,Indianapolis Colts (IND),5,1,1,1,1,0,0,1,15,15,52.9%,2020,8
5,Dallas Cowboys (DAL),4,2,2,3,0,0,0,1,13,13,90.0%,2020,8
6,Kansas City Chiefs (KC),1,0,1,1,0,0,0,1,9,9,46.4%,2020,8
7,Las Vegas Raiders (LV),0,0,1,1,0,0,0,1,9,9,11.2%,2020,8
8,Tampa Bay Buccaneers (TB),3,2,0,0,0,0,0,1,7,7,84.2%,2020,8
9,Seattle Seahawks (SEA),3,1,1,1,0,0,0,1,7,7,15.0%,2020,8
10,New Orleans Saints (NO),5,1,0,0,0,0,0,1,7,7,62.8%,2020,8
11,Atlanta Falcons (ATL),3,1,0,0,0,0,0,1,6,6,2.7%,2020,8
12,Denver Broncos (DEN),2,2,0,0,0,0,0,1,5,5,32.3%,2020,8
13,Los Angeles Rams (LAR),1,0,2,2,0,0,0,1,5,5,34.8%,2020,8
14,Cincinnati Bengals (CIN),1,1,0,0,0,0,0,1,4,4,33.1%,2020,8
15,Carolina Panthers (CAR),2,1,0,0,0,0,0,1,4,4,7.6%,2020,8
16,Buffalo Bills (BUF),2,0,1,1,0,0,0,1,4,4,96.0%,2020,8
17,New York Giants (NYG),2,0,1,1,0,0,0,1,4,4,24.7%,2020,8
18,Baltimore Ravens (BAL),2,0,1,2,0,0,0,1,4,4,90.6%,2020,8
19,Cleveland Browns (CLE),2,0,0,1,0,0,0,1,3,3,42.7%,2020,8
20,Los Angeles Chargers (LAC),2,1,0,0,0,0,0,1,3,3,42.7%,2020,8
21,Minnesota Vikings (MIN),1,0,1,1,0,0,0,1,3,3,19.7%,2020,8
22,New England Patriots (NE),1,1,0,0,0,0,0,1,3,3,52.5%,2020,8
23,Chicago Bears (CHI),1,0,0,3,0,0,0,1,1,1,2.2%,2020,8
24,Green Bay Packers (GB),1,0,0,0,0,0,0,1,0,0,67.2%,2020,8
25,Detroit Lions (DET),2,0,0,1,0,0,0,1,0,0,4.0%,2020,8
26,Tennessee Titans (TEN),0,0,0,0,0,0,0,1,-1,-1,26.8%,2020,8
27,San Francisco 49ers (SF),2,0,0,0,0,0,0,1,-2,-2,96.0%,2020,8
28,New York Jets (NYJ),0,0,0,1,0,0,0,1,-4,-4,19.1%,2020,8
