Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Tampa Bay Buccaneers (TB),5,2,0,1,1,0,0,1,19,19,84.2%,2020,6
2,Pittsburgh Steelers (PIT),4,2,0,1,1,0,0,1,18,18,50.2%,2020,6
3,Arizona Cardinals (ARI),3,2,2,2,0,0,0,1,15,15,9.3%,2020,6
4,Miami Dolphins (MIA),3,1,0,0,0,0,0,1,15,15,24.9%,2020,6
5,Denver Broncos (DEN),4,2,1,3,0,0,0,1,14,14,32.3%,2020,6
6,New York Giants (NYG),3,1,1,1,1,0,0,1,14,14,24.7%,2020,6
7,Chicago Bears (CHI),4,2,1,1,0,0,0,1,11,11,2.2%,2020,6
8,New England Patriots (NE),2,2,0,0,0,0,0,1,7,7,52.5%,2020,6
9,Atlanta Falcons (ATL),1,3,0,0,0,0,0,1,7,7,2.7%,2020,6
10,Baltimore Ravens (BAL),6,0,1,3,0,0,0,1,7,7,90.6%,2020,6
11,New York Jets (NYJ),2,2,0,0,0,0,0,1,6,6,19.1%,2020,6
12,Detroit Lions (DET),1,1,1,2,0,0,0,1,6,6,4.0%,2020,6
13,San Francisco 49ers (SF),0,1,0,0,0,0,0,1,5,5,96.0%,2020,6
14,Washington Commanders (WAS),1,1,0,0,0,0,0,1,4,4,51.3%,2020,6
15,Indianapolis Colts (IND),2,1,0,1,0,0,0,1,4,4,52.9%,2020,6
16,Cincinnati Bengals (CIN),1,1,1,0,0,0,0,1,4,4,33.1%,2020,6
17,Houston Texans (HOU),2,1,1,1,0,0,0,1,4,4,0.8%,2020,6
18,Kansas City Chiefs (KC),0,1,0,0,0,0,0,1,3,3,46.4%,2020,6
19,Buffalo Bills (BUF),1,0,1,1,0,0,0,1,3,3,96.0%,2020,6
20,Carolina Panthers (CAR),0,1,0,0,0,0,0,1,2,2,7.6%,2020,6
21,Philadelphia Eagles (PHI),3,0,0,1,1,0,0,1,2,2,57.2%,2020,6
22,Jacksonville Jaguars (JAC),0,1,0,0,0,0,0,1,1,1,22.8%,2020,6
23,Cleveland Browns (CLE),2,0,0,0,0,0,0,1,1,1,42.7%,2020,6
24,Los Angeles Rams (LAR),0,0,0,0,0,0,0,1,0,0,34.8%,2020,6
25,Minnesota Vikings (MIN),2,0,1,1,0,0,0,1,0,0,19.7%,2020,6
26,Green Bay Packers (GB),0,0,0,0,0,0,0,1,-1,-1,67.2%,2020,6
27,Tennessee Titans (TEN),2,0,0,0,0,0,0,1,-2,-2,26.8%,2020,6
28,Dallas Cowboys (DAL),1,0,0,0,0,0,0,1,-3,-3,90.0%,2020,6
