Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dalvin Cook (MIN),20,154,7.7,75,4,1,3,3,37,12.3,0,0,1,26.6,26.6,99.9%,2019,2
2,Aaron Jones (GB),23,116,5,15,0,1,4,6,34,8.5,0,0,1,23,23,99.2%,2019,2
3,Raheem Mostert (MIA),13,83,6.4,20,1,0,3,4,68,22.7,1,0,1,22.6,22.6,81.6%,2019,2
4,Saquon Barkley (NYG),18,107,5.9,27,1,1,3,7,28,9.3,0,0,1,21,21,99.7%,2019,2
5,Austin Ekeler (LAC),17,66,3.9,12,0,1,6,6,67,11.2,0,1,1,20.3,20.3,100.0%,2019,2
6,Ezekiel Elliott (DAL),23,111,4.8,27,1,1,2,2,9,4.5,0,0,1,19,19,97.4%,2019,2
7,Nick Chubb (CLE),18,62,3.4,19,0,1,4,4,36,9,0,0,1,17.8,17.8,99.9%,2019,2
8,Derrick Henry (TEN),15,82,5.5,18,0,1,2,3,12,6,0,0,1,16.4,16.4,98.4%,2019,2
9,Le'Veon Bell (FA),21,68,3.2,8,0,0,10,10,61,6.1,0,1,1,15.9,15.9,0.1%,2019,2
10,Kerryon Johnson (FA),12,41,3.4,9,0,0,2,3,47,23.5,1,0,1,15.8,15.8,0.0%,2019,2
11,Peyton Barber (FA),23,82,3.6,16,0,1,1,1,7,7,0,0,1,15.4,15.4,1.0%,2019,2
12,Jeff Wilson Jr. (MIA),10,34,3.4,14,0,2,0,0,0,0,0,0,1,15.4,15.4,70.1%,2019,2
13,Frank Gore (FA),19,68,3.6,9,0,1,2,2,15,7.5,0,0,1,15.3,15.3,12.1%,2019,2
14,Todd Gurley II (FA),16,63,3.9,20,1,1,3,4,4,1.3,0,0,1,14.2,14.2,0.1%,2019,2
15,Matt Breida (NYG),12,121,10.1,34,2,0,1,1,11,11,0,0,1,13.7,13.7,3.3%,2019,2
16,David Montgomery (CHI),18,62,3.4,12,0,1,1,3,6,6,0,0,1,13.3,13.3,95.9%,2019,2
17,Rashaad Penny (SEA),10,62,6.2,37,2,1,1,1,3,3,0,0,1,13,13,15.8%,2019,2
18,Royce Freeman (HOU),11,54,4.9,14,0,0,5,7,48,9.6,0,0,1,12.7,12.7,1.5%,2019,2
19,Sony Michel (FA),21,83,4,12,0,1,0,0,0,0,0,1,1,12.3,12.3,2.1%,2019,2
20,James Conner (ARI),11,33,3,14,0,1,3,4,12,4,0,0,1,12,12,97.1%,2019,2
21,Devin Singletary (BUF),6,57,9.5,20,1,1,0,0,0,0,0,0,1,11.7,11.7,91.5%,2019,2
22,Jamaal Williams (DET),9,28,3.1,10,0,0,3,4,13,4.3,1,0,1,11.6,11.6,88.5%,2019,2
23,Leonard Fournette (TB),15,47,3.1,14,0,0,4,6,40,10,0,0,1,10.7,10.7,97.5%,2019,2
24,James White (FA),3,10,3.3,5,0,0,3,4,19,6.3,1,0,1,10.4,10.4,0.1%,2019,2
25,Adrian Peterson (FA),10,25,2.5,10,0,1,2,2,7,3.5,0,0,1,10.2,10.2,2.1%,2019,2
26,Josh Jacobs (LV),12,99,8.3,51,4,0,0,0,0,0,0,0,1,9.9,9.9,99.4%,2019,2
27,Jordan Wilkins (FA),5,82,16.4,55,4,0,1,1,4,4,0,0,1,9.1,9.1,0.1%,2019,2
28,Carlos Hyde (FA),20,90,4.5,14,0,0,0,0,0,0,0,0,1,9,9,0.0%,2019,2
29,Mark Ingram II (NO),13,47,3.6,16,0,0,2,2,30,15,0,0,1,8.7,8.7,4.2%,2019,2
30,Phillip Lindsay (FA),13,36,2.8,9,0,0,4,7,30,7.5,0,0,1,8.6,8.6,0.3%,2019,2
31,Chris Carson (FA),15,60,4,21,1,0,3,3,27,9,0,1,1,8.2,8.2,0.3%,2019,2
32,Devonta Freeman (FA),11,22,2,9,0,0,3,4,42,14,0,0,1,7.9,7.9,0.0%,2019,2
33,David Johnson (NO),7,14,2,4,0,1,1,1,0,0,0,0,1,7.9,7.9,0.1%,2019,2
34,Rex Burkhead (HOU),5,21,4.2,12,0,0,2,2,47,23.5,0,0,1,7.8,7.8,9.1%,2019,2
35,Chris Thompson (FA),2,3,1.5,2,0,0,5,8,48,9.6,0,0,1,7.6,7.6,0.0%,2019,2
36,Kenyan Drake (BAL),6,19,3.2,9,0,0,5,6,29,5.8,0,0,1,7.3,7.3,22.0%,2019,2
37,Marlon Mack (DEN),20,51,2.6,10,0,0,2,3,12,6,0,0,1,7.3,7.3,5.7%,2019,2
38,Damien Williams (FA),9,8,0.9,5,0,0,3,5,48,16,0,0,1,7.1,7.1,1.0%,2019,2
39,Justin Jackson (DET),7,59,8.4,40,3,0,1,1,5,5,0,0,1,6.9,6.9,1.1%,2019,2
40,D'Ernest Johnson (CLE),3,8,2.7,6,0,0,3,4,42,14,0,0,1,6.5,6.5,0.7%,2019,2
41,Alvin Kamara (NO),13,45,3.5,12,0,0,1,3,15,15,0,0,1,6.5,6.5,99.3%,2019,2
42,Christian McCaffrey (SF),16,37,2.3,10,0,0,2,6,16,8,0,0,1,6.3,6.3,100.0%,2019,2
43,Ty Montgomery (NE),3,25,8.3,15,0,0,3,3,15,5,0,0,1,5.5,5.5,0.5%,2019,2
44,Ito Smith (FA),4,32,8,28,1,0,2,3,13,6.5,0,0,1,5.5,5.5,0.0%,2019,2
45,Malcolm Brown (LAR),6,37,6.2,13,0,0,1,1,10,10,0,0,1,5.2,5.2,0.1%,2019,2
46,Miles Sanders (PHI),10,28,2.8,5,0,0,3,4,9,3,0,0,1,5.2,5.2,96.7%,2019,2
47,Ty Johnson (NYJ),5,30,6,17,0,0,2,2,6,3,0,0,1,4.6,4.6,2.7%,2019,2
48,DeAndre Washington (FA),3,9,3,4,0,0,2,2,26,13,0,0,1,4.5,4.5,11.0%,2019,2
49,Joe Mixon (CIN),11,17,1.5,9,0,0,3,5,10,3.3,0,0,1,4.2,4.2,99.9%,2019,2
50,LeSean McCoy (FA),11,23,2.1,6,0,0,3,3,0,0,0,0,1,3.8,3.8,2.0%,2019,2
51,Jaylen Samuels (FA),3,18,6,7,0,0,1,1,13,13,0,0,1,3.6,3.6,0.0%,2019,2
52,C.J. Prosise (FA),2,7,3.5,5,0,0,3,3,13,4.3,0,0,1,3.5,3.5,0.0%,2019,2
53,Tarik Cohen (FA),4,18,4.5,9,0,0,2,5,7,3.5,0,0,1,3.5,3.5,0.0%,2019,2
54,Mark Walton (FA),3,15,5,6,0,0,1,2,12,12,0,0,1,3.2,3.2,2.0%,2019,2
55,Duke Johnson Jr. (BUF),6,31,5.2,19,0,0,0,1,0,0,0,0,1,3.1,3.1,0.0%,2019,2
56,Jordan Howard (FA),8,18,2.3,5,0,0,1,1,8,8,0,0,1,3.1,3.1,0.0%,2019,2
57,Tony Pollard (DAL),4,22,5.5,10,0,0,1,1,3,3,0,0,1,3,3,94.9%,2019,2
58,Latavius Murray (DEN),5,7,1.4,4,0,0,1,1,16,16,0,0,1,2.8,2.8,76.1%,2019,2
59,Chase Edmonds (DEN),1,2,2,2,0,0,2,2,15,7.5,0,0,1,2.7,2.7,24.1%,2019,2
60,Alexander Mattison (MIN),4,25,6.3,14,0,0,0,0,0,0,0,0,1,2.5,2.5,25.1%,2019,2
61,Wendell Smallwood (FA),1,4,4,4,0,0,2,2,9,4.5,0,0,1,2.3,2.3,0.0%,2019,2
62,Benny Snell Jr. (PIT),1,23,23,23,1,0,0,0,0,0,0,0,1,2.3,2.3,1.3%,2019,2
63,Justice Hill (BAL),1,4,4,4,0,0,1,2,10,10,0,0,1,1.9,1.9,0.8%,2019,2
64,Dion Lewis (FA),3,9,3,4,0,0,1,1,5,5,0,0,1,1.9,1.9,2.0%,2019,2
65,Nyheim Hines (BUF),2,9,4.5,5,0,0,1,2,5,5,0,0,1,1.9,1.9,28.2%,2019,2
66,Giovani Bernard (TB),6,6,1,5,0,0,1,3,7,7,0,0,1,1.8,1.8,0.2%,2019,2
67,Kalen Ballage (FA),4,6,1.5,3,0,0,1,5,6,6,0,0,1,1.7,1.7,0.0%,2019,2
68,Kyle Juszczyk (SF),1,6,6,6,0,0,1,2,5,5,0,0,1,1.6,1.6,0.4%,2019,2
69,Darren Sproles (FA),0,0,0,0,0,0,2,3,5,2.5,0,0,1,1.5,1.5,0.1%,2019,2
70,Jalen Richard (FA),2,3,1.5,3,0,0,2,3,2,1,0,0,1,1.5,1.5,1.0%,2019,2
71,Dare Ogunbowale (HOU),0,0,0,0,0,0,1,1,9,9,0,0,1,1.4,1.4,2.7%,2019,2
72,Gus Edwards (BAL),3,11,3.7,4,0,0,0,0,0,0,0,0,1,1.1,1.1,34.8%,2019,2
73,Ronald Jones II (KC),4,9,2.3,12,0,0,0,0,0,0,0,0,1,0.9,0.9,2.5%,2019,2
