Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Aaron Jones (GB),19,107,5.6,18,0,4,7,8,75,10.7,0,0,1,45.7,45.7,99.2%,2019,5
2,Christian McCaffrey (SF),19,176,9.3,84,4,2,6,8,61,10.2,1,0,1,44.7,44.7,100.0%,2019,5
3,Josh Jacobs (LV),26,123,4.7,21,1,2,3,3,20,6.7,0,0,1,27.8,27.8,99.4%,2019,5
4,Matt Breida (NYG),11,114,10.4,83,4,1,3,3,15,5,1,0,1,26.4,26.4,3.3%,2019,5
5,Dalvin Cook (MIN),21,132,6.3,41,3,0,6,6,86,14.3,0,1,1,22.8,22.8,99.9%,2019,5
6,Phillip Lindsay (FA),15,114,7.6,32,3,1,4,4,33,8.3,0,0,1,22.7,22.7,0.3%,2019,5
7,Leonard Fournette (TB),23,108,4.7,48,3,1,4,7,29,7.3,0,0,1,21.7,21.7,97.5%,2019,5
8,Sony Michel (FA),16,91,5.7,25,1,1,3,3,32,10.7,0,0,1,19.8,19.8,2.1%,2019,5
9,Chris Carson (FA),27,118,4.4,14,0,0,1,2,5,5,1,0,1,18.8,18.8,0.3%,2019,5
10,Todd Gurley II (FA),15,51,3.4,12,0,2,3,5,6,2,0,1,1,17.2,17.2,0.1%,2019,5
11,David Johnson (NO),17,91,5.4,17,0,0,3,5,65,21.7,0,0,1,17.1,17.1,0.1%,2019,5
12,Marlon Mack (DEN),29,132,4.6,30,2,0,3,3,16,5.3,0,0,1,16.3,16.3,5.7%,2019,5
13,Ezekiel Elliott (DAL),12,62,5.2,14,0,1,2,3,29,14.5,0,0,1,16.1,16.1,97.4%,2019,5
14,Chase Edmonds (DEN),8,68,8.5,37,2,1,3,4,18,6,0,0,1,16.1,16.1,24.1%,2019,5
15,Tevin Coleman (SF),16,97,6.1,19,0,1,0,0,0,0,0,0,1,15.7,15.7,0.2%,2019,5
16,Devonta Freeman (FA),11,30,2.7,21,1,0,5,5,40,8,1,0,1,15.5,15.5,0.0%,2019,5
17,Austin Ekeler (LAC),3,7,2.3,4,0,0,15,16,86,5.7,0,1,1,14.8,14.8,100.0%,2019,5
18,Reggie Bonnafon (WAS),5,80,16,59,4,1,0,1,0,0,0,0,1,14,14,0.0%,2019,5
