Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Nick Chubb (CLE),20,165,8.3,88,4,3,3,4,18,6,0,0,1,37.8,37.8,99.9%,2019,4
2,Jordan Howard (FA),15,87,5.8,19,0,2,3,4,28,9.3,1,0,1,31,31,0.0%,2019,4
3,Christian McCaffrey (SF),27,93,3.4,13,0,1,10,10,86,8.6,0,0,1,28.9,28.9,100.0%,2019,4
4,Austin Ekeler (LAC),18,60,3.3,9,0,1,5,5,62,12.4,1,0,1,26.7,26.7,100.0%,2019,4
5,Leonard Fournette (TB),29,225,7.8,81,5,0,2,3,20,10,0,0,1,25.5,25.5,97.5%,2019,4
6,Wayne Gallman Jr. (SEA),18,63,3.5,22,1,1,6,7,55,9.2,1,1,1,24.8,24.8,0.0%,2019,4
7,Todd Gurley II (FA),5,16,3.2,13,0,2,7,11,54,7.7,0,0,1,22.5,22.5,0.1%,2019,4
8,James Conner (ARI),10,42,4.2,21,1,0,8,8,83,10.4,1,0,1,22.5,22.5,97.1%,2019,4
9,Jaylen Samuels (FA),10,26,2.6,13,0,1,8,8,57,7.1,0,0,1,19.5,19.5,0.0%,2019,4
10,David Johnson (NO),11,40,3.6,14,0,0,8,11,99,12.4,0,0,1,17.9,17.9,0.1%,2019,4
11,Darrel Williams (ARI),8,13,1.6,8,0,2,3,4,43,14.3,0,1,1,17.1,17.1,1.5%,2019,4
12,Chris Carson (FA),22,104,4.7,12,0,0,4,4,41,10.3,0,0,1,16.5,16.5,0.3%,2019,4
13,Dalvin Cook (MIN),14,35,2.5,9,0,1,6,8,35,5.8,0,0,1,16,16,99.9%,2019,4
14,LeSean McCoy (FA),11,56,5.1,39,2,1,2,4,33,16.5,0,0,1,15.9,15.9,2.0%,2019,4
15,Aaron Jones (GB),13,21,1.6,7,0,1,6,7,37,6.2,0,0,1,14.8,14.8,99.2%,2019,4
16,Kerryon Johnson (FA),26,125,4.8,14,0,0,2,3,32,16,0,1,1,14.7,14.7,0.0%,2019,4
17,Ronald Jones II (KC),19,70,3.7,24,1,1,1,1,12,12,0,0,1,14.7,14.7,2.5%,2019,4
18,Devonta Freeman (FA),12,28,2.3,8,0,0,8,9,72,9,0,0,1,14,14,0.0%,2019,4
19,Ezekiel Elliott (DAL),18,35,1.9,6,0,1,6,7,30,5,0,1,1,13.5,13.5,97.4%,2019,4
20,Dontrell Hilliard (TEN),6,27,4.5,11,0,1,2,3,27,13.5,0,0,1,12.4,12.4,6.3%,2019,4
21,Josh Jacobs (LV),17,79,4.6,16,0,0,2,2,29,14.5,0,0,1,11.8,11.8,99.4%,2019,4
