Pos,Player,Score2022,Score2021,Score2020,Score2019,Score
DST,New England Patriots (NE),12.359982887428401,8.561373738803214,5.539792301713597,14.320234386068107,10.826324116632609
DST,Dallas Cowboys (DAL),11.291294792510953,11.074518833126946,3.331141739610204,5.629058063834744,10.157973660941067
DST,Philadelphia Eagles (PHI),11.334879569421,5.4940224736186405,5.162422058780166,5.721916575887951,8.976771394729674
DST,San Francisco 49ers (SF),9.261677581855185,7.507768906405938,4.216700062992047,10.31511609019104,8.371374586523352
DST,Buffalo Bills (BUF),8.426071159684817,8.47196920629361,6.959021121995292,9.439920417470777,8.34153313045736
DST,New Orleans Saints (NO),7.136825416168889,8.998129181094255,7.596730437129387,9.651845355302157,7.773892856452944
DST,Baltimore Ravens (BAL),8.468325220059025,3.588385160143833,8.8276183298686135,9.7901532680464,7.350360918460555
DST,Green Bay Packers (GB),7.78414982469854,5.937628785259249,5.431038368651037,6.286863338174276,7.012344094907753
DST,Kansas City Chiefs (KC),6.606276077215196,6.913256358698284,5.433677778424174,9.374759694225663,6.704185498557389
DST,Seattle Seahawks (SEA),7.158932580345146,5.089329553253071,6.917862391895872,7.70801356846207,6.6448788541330455
DST,Miami Dolphins (MIA),5.303981737450622,8.676657936748306,8.94557336729748,0.5654207418139152,6.274381900477893
DST,Indianapolis Colts (IND),4.783572685950516,8.308557692771023,9.377949284100541,7.453547104675362,6.257755318406888
DST,Tampa Bay Buccaneers (TB),4.960314217660546,8.021142644335457,7.246406094415914,7.994497380682792,6.105839670155923
DST,Los Angeles Rams (LAR),4.726417808202459,6.891860532494069,9.994665004739812,9.427307411611988,6.029647689099574
DST,Arizona Cardinals (ARI),5.8707683384781175,6.801488299316896,6.727798477958665,2.4677082178309178,6.018998336603507
DST,Jacksonville Jaguars (JAC),8.317515243297477,1.4546694287054642,1.1389442073821359,5.866133473683319,5.761377597577231
DST,Denver Broncos (DEN),5.629855346925313,6.751730221143951,3.5205488810800745,5.417271821594978,5.688764242628933
DST,Carolina Panthers (CAR),6.578145304209714,4.1060010349406815,4.794638490483942,4.210633631119903,5.6633829718653885
DST,Pittsburgh Steelers (PIT),4.570582088704017,5.520231726616316,8.662263614549348,11.867943474287827,5.582030720045816
DST,Tennessee Titans (TEN),5.473572828695082,6.249073872308841,1.3145275328140102,8.268402164186412,5.391285026784981
DST,New York Giants (NYG),6.146475657226622,3.5618451144560366,6.323235433516174,3.359442741454628,5.378642353374332
DST,Minnesota Vikings (MIN),4.753632273861133,7.5049492100911745,1.6635447542105313,9.061527635523323,5.347847524036693
DST,Washington Commanders (WAS),5.400755040965178,4.032592744315949,7.837496959177715,4.755588281941261,5.270130320672929
DST,Cincinnati Bengals (CIN),6.050148745259505,5.816816779285756,0.46787784273466393,2.2156247016471298,5.241862461332965
DST,Cleveland Browns (CLE),5.565589149541384,4.71537635445947,4.718566173522376,4.838705561906926,5.231989473787282
DST,New York Jets (NYJ),6.919836514799701,1.504717490114599,2.48554313583484,8.61466071631755,5.2073686308078315
DST,Los Angeles Chargers (LAC),5.835322181067754,2.8576837921968274,3.6982407712943637,3.9493804007060627,4.782907353854599
DST,Houston Texans (HOU),5.90295907406716,3.5431958272837423,0.3610841968164742,4.488092085829248,4.6880874252343405
DST,Detroit Lions (DET),5.56692915787739,1.2656200003736142,-0.6239973161421513,3.254179411102486,3.7568717337607467
DST,Atlanta Falcons (ATL),4.269519208896706,1.580480203663948,2.037289273810828,4.066520604344321,3.3638865338523094
DST,Chicago Bears (CHI),1.0816946973355748,4.858486536029698,4.8033853897493355,6.11540702381393,2.6497473425743996
DST,Las Vegas Raiders (LV),2.355166651115252,2.138694079309486,-0.17513475306903548,2.2662374765516633,2.0435719090172024
