Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,New Orleans Saints (NO),6,1,3,5,0,0,0,1,15,15,94.3%,2018,12
2,Chicago Bears (CHI),2,2,0,0,1,0,0,1,13,13,3.2%,2018,12
3,Baltimore Ravens (BAL),3,0,1,1,1,0,1,1,12,12,84.6%,2018,12
4,Tampa Bay Buccaneers (TB),4,2,0,1,0,0,0,1,12,12,95.2%,2018,12
5,Denver Broncos (DEN),2,2,1,2,0,0,0,1,10,10,50.3%,2018,12
6,Houston Texans (HOU),6,0,1,2,0,0,0,1,9,9,0.8%,2018,12
7,Dallas Cowboys (DAL),3,3,0,2,0,0,0,1,9,9,75.5%,2018,12
8,New England Patriots (NE),2,1,0,0,0,0,0,1,8,8,46.5%,2018,12
9,Los Angeles Chargers (LAC),2,1,0,0,0,0,0,1,8,8,58.2%,2018,12
10,Miami Dolphins (MIA),1,2,1,2,0,0,0,1,7,7,23.4%,2018,12
11,Detroit Lions (DET),4,0,1,1,0,0,0,1,7,7,1.5%,2018,12
12,Cleveland Browns (CLE),1,1,1,0,0,0,0,1,7,7,33.7%,2018,12
13,Buffalo Bills (BUF),3,2,0,0,0,0,0,1,7,7,99.0%,2018,12
14,Minnesota Vikings (MIN),4,0,1,0,0,0,0,1,7,7,13.2%,2018,12
15,Philadelphia Eagles (PHI),2,1,0,1,0,0,0,1,4,4,29.7%,2018,12
16,Las Vegas Raiders (LV),1,2,0,0,0,0,0,1,4,4,3.2%,2018,12
17,Tennessee Titans (TEN),4,0,0,0,0,0,0,1,3,3,15.8%,2018,12
18,New York Giants (NYG),3,0,0,0,0,0,0,1,3,3,1.7%,2018,12
19,Washington Commanders (WAS),4,0,0,1,0,0,0,1,3,3,40.8%,2018,12
20,Atlanta Falcons (ATL),2,1,0,0,0,0,0,1,3,3,0.7%,2018,12
21,Indianapolis Colts (IND),1,0,1,1,0,0,0,1,3,3,89.9%,2018,12
22,Pittsburgh Steelers (PIT),2,0,0,0,0,0,0,1,2,2,43.7%,2018,12
23,Green Bay Packers (GB),2,0,0,0,0,0,0,1,2,2,84.7%,2018,12
24,Seattle Seahawks (SEA),0,1,0,4,0,0,0,1,2,2,1.5%,2018,12
25,Arizona Cardinals (ARI),4,0,1,1,0,0,0,1,2,2,3.3%,2018,12
26,San Francisco 49ers (SF),1,0,0,0,0,0,0,1,1,1,95.5%,2018,12
27,Carolina Panthers (CAR),2,0,0,1,0,0,0,1,1,1,3.1%,2018,12
28,New York Jets (NYJ),0,0,0,0,0,0,0,1,0,0,1.6%,2018,12
29,Jacksonville Jaguars (JAC),0,0,0,1,0,0,0,1,0,0,1.3%,2018,12
30,Cincinnati Bengals (CIN),0,0,0,0,0,0,0,1,-4,-4,38.1%,2018,12
