Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Denver Broncos (DEN),6,3,2,3,2,0,0,1,32,32,50.3%,2018,7
2,Los Angeles Rams (LAR),7,2,2,2,0,1,0,1,22,22,67.3%,2018,7
3,Indianapolis Colts (IND),2,3,2,2,0,0,0,1,19,19,89.9%,2018,7
4,Washington Commanders (WAS),4,0,2,3,1,0,0,1,15,15,40.8%,2018,7
5,Houston Texans (HOU),4,1,2,3,0,0,0,1,14,14,0.8%,2018,7
6,Kansas City Chiefs (KC),2,1,0,1,1,0,0,1,14,14,28.4%,2018,7
7,Cleveland Browns (CLE),4,2,2,2,0,1,0,1,14,14,33.7%,2018,7
8,Minnesota Vikings (MIN),3,3,1,0,0,0,0,1,12,12,13.2%,2018,7
9,New England Patriots (NE),2,2,0,0,0,0,2,1,12,12,46.5%,2018,7
10,Tampa Bay Buccaneers (TB),5,0,1,1,0,0,0,1,7,7,95.2%,2018,7
11,Carolina Panthers (CAR),4,0,1,2,0,0,0,1,7,7,3.1%,2018,7
12,Chicago Bears (CHI),1,1,2,1,0,0,0,1,6,6,3.2%,2018,7
13,Los Angeles Chargers (LAC),2,1,0,0,0,0,0,1,5,5,58.2%,2018,7
14,New York Giants (NYG),3,0,1,1,0,0,0,1,5,5,1.7%,2018,7
15,Atlanta Falcons (ATL),4,0,0,0,0,0,0,1,5,5,0.7%,2018,7
16,Detroit Lions (DET),4,0,0,0,0,0,0,1,4,4,1.5%,2018,7
17,Tennessee Titans (TEN),2,0,0,0,0,0,0,1,3,3,15.8%,2018,7
18,Arizona Cardinals (ARI),2,1,0,0,0,0,0,1,3,3,3.3%,2018,7
19,Baltimore Ravens (BAL),1,0,1,0,0,0,0,1,3,3,84.6%,2018,7
20,Jacksonville Jaguars (JAC),1,0,0,0,0,0,0,1,2,2,1.3%,2018,7
21,Philadelphia Eagles (PHI),2,0,0,0,0,0,0,1,2,2,29.7%,2018,7
22,Dallas Cowboys (DAL),1,0,0,0,0,0,0,1,2,2,75.5%,2018,7
23,New Orleans Saints (NO),1,0,0,0,0,0,0,1,1,1,94.3%,2018,7
24,Cincinnati Bengals (CIN),2,1,0,0,0,0,0,1,0,0,38.1%,2018,7
25,Miami Dolphins (MIA),1,0,0,2,0,0,0,1,0,0,23.4%,2018,7
26,Buffalo Bills (BUF),0,0,0,0,0,1,0,1,-2,-2,99.0%,2018,7
27,New York Jets (NYJ),1,0,0,0,0,0,0,1,-3,-3,1.6%,2018,7
28,San Francisco 49ers (SF),1,0,0,0,0,0,0,1,-3,-3,95.5%,2018,7
