Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Buffalo Bills (BUF),6,1,2,1,0,0,0,1,22,22,99.6%,2021,2
2,Chicago Bears (CHI),5,3,1,1,1,0,0,1,20,20,2.9%,2021,2
3,Tampa Bay Buccaneers (TB),1,3,0,0,2,0,0,1,19,19,95.4%,2021,2
4,New England Patriots (NE),4,4,0,0,0,0,0,1,19,19,46.6%,2021,2
5,Carolina Panthers (CAR),4,2,0,0,0,0,0,1,12,12,6.1%,2021,2
6,Minnesota Vikings (MIN),3,2,0,1,1,0,0,1,12,12,12.2%,2021,2
7,Indianapolis Colts (IND),1,1,1,1,1,0,0,1,11,11,57.4%,2021,2
8,Denver Broncos (DEN),1,2,0,0,0,0,0,1,9,9,44.1%,2021,2
9,Jacksonville Jaguars (JAC),3,0,0,0,0,0,1,1,9,9,1.0%,2021,2
10,San Francisco 49ers (SF),2,0,0,1,0,0,0,1,8,8,83.9%,2021,2
11,Los Angeles Rams (LAR),3,2,0,0,0,0,0,1,8,8,69.6%,2021,2
12,Dallas Cowboys (DAL),2,2,0,0,0,0,0,1,7,7,73.8%,2021,2
13,Kansas City Chiefs (KC),1,2,0,0,1,0,0,1,7,7,41.6%,2021,2
14,Green Bay Packers (GB),1,1,1,0,0,0,0,1,6,6,75.5%,2021,2
15,Cincinnati Bengals (CIN),3,1,0,1,0,0,0,1,6,6,22.4%,2021,2
16,New Orleans Saints (NO),2,1,0,0,0,0,0,1,6,6,80.6%,2021,2
17,Los Angeles Chargers (LAC),2,1,0,1,0,0,0,1,5,5,52.5%,2021,2
18,Houston Texans (HOU),2,1,1,2,0,0,0,1,5,5,3.8%,2021,2
19,Las Vegas Raiders (LV),2,1,0,0,0,0,0,1,5,5,6.4%,2021,2
20,Cleveland Browns (CLE),1,1,1,1,0,0,0,1,5,5,21.9%,2021,2
21,Seattle Seahawks (SEA),3,0,1,1,0,0,0,1,4,4,5.1%,2021,2
22,Washington Commanders (WAS),4,0,0,0,0,0,0,1,3,3,40.4%,2021,2
23,Miami Dolphins (MIA),1,1,2,2,0,0,0,1,3,3,58.2%,2021,2
24,Baltimore Ravens (BAL),0,1,1,1,0,0,0,1,3,3,44.1%,2021,2
25,New York Jets (NYJ),3,0,0,1,0,0,0,1,3,3,2.0%,2021,2
26,Pittsburgh Steelers (PIT),2,0,0,1,0,0,0,1,2,2,23.6%,2021,2
27,New York Giants (NYG),1,1,0,0,0,0,0,1,2,2,1.8%,2021,2
28,Tennessee Titans (TEN),3,0,0,0,0,0,0,1,2,2,8.1%,2021,2
29,Philadelphia Eagles (PHI),0,0,0,1,0,0,0,1,1,1,40.7%,2021,2
30,Atlanta Falcons (ATL),3,0,1,2,0,0,0,1,1,1,0.5%,2021,2
31,Arizona Cardinals (ARI),1,0,0,2,0,0,0,1,1,1,14.4%,2021,2
32,Detroit Lions (DET),3,0,0,0,0,0,0,1,-1,-1,1.1%,2021,2
