Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Hunter Henry (NE),4,4,37,9.3,19,0,2,0,0,0,0,1,17.7,17.7,34.7%,2021,10
2,Travis Kelce (KC),8,10,119,14.9,30,2,0,0,0,0,0,1,15.9,15.9,100.0%,2021,10
3,Mark Andrews (BAL),6,8,63,10.5,15,0,1,0,0,0,0,1,15.3,15.3,99.3%,2021,10
4,Tyler Conklin (NYJ),3,5,11,3.7,5,0,2,0,0,0,0,1,14.6,14.6,33.2%,2021,10
5,George Kittle (SF),5,7,50,10,18,0,1,0,0,0,0,1,13.5,13.5,99.2%,2021,10
6,Dan Arnold (JAC),5,8,67,13.4,24,1,0,0,0,0,0,1,11.2,11.2,0.1%,2021,10
7,Austin Hooper (TEN),4,5,25,6.3,11,0,1,0,0,0,0,1,10.5,10.5,12.7%,2021,10
8,Gerald Everett (LAC),8,8,63,7.9,12,0,0,0,0,0,0,1,10.3,10.3,77.6%,2021,10
9,Tyler Higbee (LAR),3,5,20,6.7,12,0,1,0,0,0,0,1,9.5,9.5,74.0%,2021,10
10,Albert Okwuegbunam (DEN),3,3,77,25.7,64,4,0,0,0,0,0,1,9.2,9.2,6.1%,2021,10
11,Noah Fant (SEA),5,6,59,11.8,15,0,0,0,0,0,0,1,8.4,8.4,33.6%,2021,10
12,Kyle Pitts (ATL),4,7,60,15,18,0,0,0,0,0,0,1,8,8,38.9%,2021,10
13,Cameron Brate (TB),1,3,6,6,6,0,1,0,0,0,0,1,7.1,7.1,1.5%,2021,10
14,MyCole Pruitt (ATL),1,1,2,2,2,0,1,0,0,0,0,1,6.7,6.7,0.0%,2021,10
15,Zach Ertz (ARI),4,6,46,11.5,19,0,0,0,0,0,0,1,6.6,6.6,30.9%,2021,10
16,Noah Gray (KC),1,3,1,1,1,0,1,0,0,0,0,1,6.6,6.6,0.3%,2021,10
17,Adam Trautman (NO),5,6,32,6.4,8,0,0,0,0,0,0,1,5.7,5.7,0.4%,2021,10
18,Adam Shaheen (MIA),3,4,34,11.3,21,1,0,0,0,0,0,1,4.9,4.9,0.0%,2021,10
19,Geoff Swaim (TEN),4,5,26,6.5,16,0,0,0,0,0,0,1,4.6,4.6,0.0%,2021,10
20,Jack Doyle (FA),3,5,31,10.3,12,0,0,0,0,0,0,1,4.6,4.6,2.0%,2021,10
21,Juwan Johnson (NO),2,3,36,18,26,1,0,0,0,0,0,1,4.6,4.6,25.1%,2021,10
22,Ricky Seals-Jones (FA),3,4,30,10,13,0,0,0,0,0,0,1,4.5,4.5,0.0%,2021,10
23,Darren Waller (LV),4,7,24,6,11,0,0,0,0,0,0,1,4.4,4.4,83.6%,2021,10
24,John Bates (WAS),3,3,25,8.3,18,0,0,0,0,0,0,1,4,4,0.1%,2021,10
25,Dallas Goedert (PHI),2,2,28,14,24,1,0,0,0,0,0,1,3.8,3.8,91.9%,2021,10
26,Pat Freiermuth (PIT),5,9,31,6.2,10,0,0,0,0,0,1,1,3.6,3.6,91.4%,2021,10
27,Will Dissly (SEA),2,2,22,11,28,1,0,0,0,0,0,1,3.2,3.2,3.2%,2021,10
28,Durham Smythe (MIA),1,1,23,23,23,1,0,0,0,0,0,1,2.8,2.8,0.1%,2021,10
29,Harrison Bryant (CLE),2,2,18,9,13,0,0,0,0,0,0,1,2.8,2.8,1.6%,2021,10
30,Ryan Griffin (CHI),1,2,21,21,21,1,0,0,0,0,0,1,2.6,2.6,0.0%,2021,10
31,Sean McKeon (DAL),2,2,15,7.5,12,0,0,0,0,0,0,1,2.5,2.5,0.0%,2021,10
32,Eric Ebron (FA),2,2,13,6.5,9,0,0,0,0,0,0,1,2.3,2.3,0.0%,2021,10
33,Dawson Knox (BUF),1,1,17,17,17,0,0,0,0,0,0,1,2.2,2.2,79.9%,2021,10
34,Donald Parham Jr. (LAC),1,2,17,17,17,0,0,0,0,0,0,1,2.2,2.2,0.2%,2021,10
35,Kylen Granson (IND),1,1,15,15,15,0,0,0,0,0,0,1,2,2,0.3%,2021,10
36,Marcedes Lewis (GB),2,2,10,5,7,0,0,0,0,0,0,1,2,2,0.1%,2021,10
37,Chris Herndon IV (FA),1,2,14,14,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,10
38,Josiah Deguara (GB),2,3,9,4.5,5,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,10
39,Dalton Schultz (DAL),1,2,14,14,14,0,0,0,0,0,0,1,1.9,1.9,94.4%,2021,10
40,David Njoku (CLE),1,4,11,11,11,0,0,0,0,0,0,1,1.6,1.6,82.4%,2021,10
41,Jack Stoll (PHI),2,3,6,3,4,0,0,0,0,0,0,1,1.6,1.6,0.3%,2021,10
42,Jared Cook (FA),1,3,10,10,10,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,10
43,Mo Alie-Cox (IND),1,2,6,6,6,0,0,0,0,0,0,1,1.1,1.1,2.0%,2021,10
44,Tyler Davis (GB),1,1,4,4,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,10
45,Tommy Tremble (CAR),1,1,3,3,3,0,0,0,0,0,0,1,0.8,0.8,0.3%,2021,10
46,Brock Wright (DET),1,2,2,2,2,0,0,0,0,0,0,1,0.7,0.7,0.3%,2021,10
47,Anthony Firkser (ATL),1,2,2,2,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,10
48,Kendall Blanton (KC),1,1,2,2,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,10
49,Blake Bell (KC),0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.0%,2021,10
50,Feleipe Franks (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
51,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
52,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,10
53,Ross Dwelley (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
54,T.J. Hockenson (MIN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,98.5%,2021,10
55,Daniel Helm (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
56,Foster Moreau (LV),0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.2%,2021,10
57,Josh Oliver (BAL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,10
58,Mike Gesicki (MIA),0,7,0,0,0,0,0,0,0,0,0,1,0,0,34.9%,2021,10
59,Trevon Wesco (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
60,Briley Moore (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
61,Kenny Yeboah (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
62,Luke Stocker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
63,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
64,Stephen Anderson (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
65,Taysom Hill (NO),1,2,15,15,15,0,0,3,23,0,0,1,0,0,49.2%,2021,10
66,O.J. Howard (HOU),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2021,10
67,Darrell Daniels (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
68,Eric Saubert (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,10
69,Chris Manhertz (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,10
