Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Noah Fant (SEA),6,7,92,15.3,35,2,1,0,0,0,0,1,18.2,18.2,33.6%,2021,17
2,Rob Gronkowski (FA),7,10,115,16.4,24,3,0,0,0,0,0,1,15,15,1.7%,2021,17
3,Mark Andrews (BAL),6,6,89,14.8,33,2,0,0,0,0,0,1,11.9,11.9,99.3%,2021,17
4,Travis Kelce (KC),5,7,25,5,8,0,1,1,-1,0,0,1,10.9,10.9,100.0%,2021,17
5,David Njoku (CLE),4,4,28,7,9,0,1,0,0,0,0,1,10.8,10.8,82.4%,2021,17
6,Dallas Goedert (PHI),6,7,71,11.8,18,0,0,0,0,0,0,1,10.1,10.1,91.9%,2021,17
7,Anthony Firkser (ATL),3,3,24,8,15,0,1,0,0,0,0,1,9.9,9.9,0.0%,2021,17
8,Tyler Higbee (LAR),6,9,69,11.5,19,0,0,0,0,0,0,1,9.9,9.9,74.0%,2021,17
9,Dalton Schultz (DAL),6,10,54,9,14,0,0,0,0,0,0,1,8.4,8.4,94.4%,2021,17
10,Geoff Swaim (TEN),3,3,9,3,5,0,1,0,0,0,0,1,8.4,8.4,0.0%,2021,17
11,Kyle Pitts (ATL),2,4,69,34.5,61,4,0,0,0,0,0,1,7.9,7.9,38.9%,2021,17
12,Zach Ertz (ARI),7,9,41,5.9,11,0,0,0,0,0,0,1,7.6,7.6,30.9%,2021,17
13,Cameron Brate (TB),2,3,5,2.5,4,0,1,0,0,0,0,1,7.5,7.5,1.5%,2021,17
14,Tyler Conklin (NYJ),5,9,47,9.4,15,0,0,0,0,0,0,1,7.2,7.2,33.2%,2021,17
15,Mike Gesicki (MIA),4,7,51,12.8,15,0,0,0,0,0,0,1,7.1,7.1,34.9%,2021,17
16,Harrison Bryant (CLE),1,1,1,1,1,0,1,0,0,0,0,1,6.6,6.6,1.6%,2021,17
17,Hunter Henry (NE),3,5,37,12.3,17,0,0,0,0,0,0,1,5.2,5.2,34.7%,2021,17
18,Durham Smythe (MIA),3,3,37,12.3,21,1,0,0,0,0,0,1,5.2,5.2,0.1%,2021,17
19,C.J. Uzomah (NYJ),4,6,32,8,11,0,0,0,0,0,0,1,5.2,5.2,0.4%,2021,17
20,Blake Bell (KC),3,3,35,11.7,24,1,0,1,2,0,0,1,5.2,5.2,0.0%,2021,17
21,Gerald Everett (LAC),3,5,36,12,15,0,0,0,0,0,0,1,5.1,5.1,77.6%,2021,17
22,John Bates (WAS),3,4,35,11.7,24,1,0,0,0,0,0,1,5,5,0.1%,2021,17
23,Ian Thomas (CAR),3,3,33,11,21,1,0,0,0,0,0,1,4.8,4.8,0.1%,2021,17
24,Pat Freiermuth (PIT),5,6,22,4.4,12,0,0,0,0,0,0,1,4.7,4.7,91.4%,2021,17
25,Parker Hesse (ATL),3,3,31,10.3,17,0,0,0,0,0,0,1,4.6,4.6,0.0%,2021,17
26,Kenny Yeboah (NYJ),2,2,36,18,24,1,0,0,0,0,0,1,4.6,4.6,0.0%,2021,17
27,Mo Alie-Cox (IND),3,5,28,9.3,17,0,0,0,0,0,0,1,4.3,4.3,2.0%,2021,17
28,Cole Kmet (CHI),3,5,25,8.3,11,0,0,0,0,0,0,1,4,4,69.8%,2021,17
29,George Kittle (SF),1,2,29,29,29,1,0,1,6,0,0,1,4,4,99.2%,2021,17
30,Daniel Brown (FA),2,2,29,14.5,24,1,0,0,0,0,0,1,3.9,3.9,0.0%,2021,17
31,Austin Hooper (TEN),2,5,28,14,21,1,0,0,0,0,0,1,3.8,3.8,12.7%,2021,17
32,Tre' McKitty (LAC),3,3,22,7.3,8,0,0,0,0,0,0,1,3.7,3.7,0.8%,2021,17
33,Jonnu Smith (NE),1,1,20,20,20,1,0,1,5,0,0,1,3,3,1.0%,2021,17
34,Josiah Deguara (GB),2,3,11,5.5,7,0,0,0,0,0,0,1,2.1,2.1,0.1%,2021,17
35,Tyler Davis (GB),2,2,9,4.5,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,17
36,Evan Engram (JAC),1,2,12,12,12,0,0,0,0,0,0,1,1.7,1.7,85.1%,2021,17
37,Colby Parkinson (SEA),1,1,12,12,12,0,0,0,0,0,0,1,1.7,1.7,0.1%,2021,17
38,Albert Okwuegbunam (DEN),2,2,5,2.5,6,0,0,0,0,0,0,1,1.5,1.5,6.1%,2021,17
39,Brevin Jordan (HOU),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.8%,2021,17
40,Foster Moreau (LV),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,21.2%,2021,17
41,Pharaoh Brown (CLE),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,17
42,Ricky Seals-Jones (FA),1,2,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,17
43,Will Dissly (SEA),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,3.2%,2021,17
44,Stephen Anderson (ARI),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,17
45,Luke Farrell (JAC),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,17
46,Noah Gray (KC),1,1,6,6,6,0,0,0,0,0,0,1,1.1,1.1,0.3%,2021,17
47,Jesse James (CLE),1,1,4,4,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,17
48,Juwan Johnson (NO),1,2,4,4,4,0,0,0,0,0,0,1,0.9,0.9,25.1%,2021,17
49,Nick Boyle (BAL),1,1,2,2,2,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,17
50,Zach Gentry (PIT),1,2,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.1%,2021,17
51,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
52,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
53,Kevin Rader (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
54,Drew Sample (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
55,Dawson Knox (BUF),0,2,0,0,0,0,0,0,0,0,0,1,0,0,79.9%,2021,17
56,Sammis Reyes (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
57,Dominique Dafney (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
58,Kyle Rudolph (TB),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,17
59,Jimmy Graham (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
60,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
61,Taysom Hill (NO),0,0,0,0,0,0,0,12,45,0,0,1,0,0,49.2%,2021,17
62,Darrell Daniels (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
63,Eric Saubert (DEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,17
64,Chris Manhertz (JAC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,17
