Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jack Doyle (FA),6,7,81,13.5,22,1,1,0,0,0,0,1,17.1,17.1,2.0%,2021,12
2,Dawson Knox (BUF),3,3,32,10.7,24,1,2,0,0,0,0,1,16.7,16.7,79.9%,2021,12
3,Rob Gronkowski (FA),7,9,123,17.6,32,4,0,0,0,0,0,1,15.8,15.8,1.7%,2021,12
4,Mark Andrews (BAL),4,10,65,16.3,39,2,1,0,0,0,0,1,14.5,14.5,99.3%,2021,12
5,Dalton Schultz (DAL),3,7,46,15.3,32,2,1,0,0,0,0,1,14.1,14.1,94.4%,2021,12
6,Gerald Everett (LAC),5,9,37,7.4,12,0,1,0,0,0,0,1,12.2,12.2,77.6%,2021,12
7,Pat Freiermuth (PIT),4,4,40,10,15,0,1,0,0,0,0,1,12,12,91.4%,2021,12
8,David Njoku (CLE),3,5,35,11.7,20,1,1,0,0,0,0,1,11,11,82.4%,2021,12
9,T.J. Hockenson (MIN),3,3,35,11.7,17,0,1,0,0,0,0,1,11,11,98.5%,2021,12
10,Cole Kmet (CHI),8,11,65,8.1,16,0,0,0,0,0,0,1,10.5,10.5,69.8%,2021,12
11,Jimmy Graham (FA),2,3,34,17,17,0,1,0,0,0,0,1,10.4,10.4,0.0%,2021,12
12,Brevin Jordan (HOU),3,3,23,7.7,13,0,1,0,0,0,0,1,9.8,9.8,0.8%,2021,12
13,Jared Cook (FA),2,5,25,12.5,16,0,1,0,0,0,0,1,9.5,9.5,0.0%,2021,12
14,Chris Myarick (NYG),2,2,11,5.5,10,0,1,0,0,0,0,1,8.1,8.1,0.0%,2021,12
15,Nick Vannett (NYG),1,1,11,11,11,0,1,0,0,0,0,1,7.6,7.6,0.0%,2021,12
16,Sean McKeon (DAL),1,1,10,10,10,0,1,0,0,0,0,1,7.5,7.5,0.0%,2021,12
17,Jonnu Smith (NE),3,4,49,16.3,20,1,0,1,9,0,0,1,7.3,7.3,1.0%,2021,12
18,Eric Saubert (DEN),1,1,1,1,1,0,1,0,0,0,0,1,6.6,6.6,0.1%,2021,12
19,Harrison Bryant (CLE),3,3,50,16.7,41,3,0,0,0,0,0,1,6.5,6.5,1.6%,2021,12
20,James O'Shaughnessy (MIN),3,5,29,9.7,21,1,0,0,0,0,0,1,6.4,6.4,0.0%,2021,12
21,Durham Smythe (MIA),5,5,32,6.4,11,0,0,2,3,0,0,1,6,6,0.1%,2021,12
22,Evan Engram (JAC),3,6,37,12.3,20,1,0,0,0,0,0,1,5.2,5.2,85.1%,2021,12
23,Logan Thomas (WAS),3,6,31,10.3,14,0,0,0,0,0,0,1,4.6,4.6,6.7%,2021,12
24,Darren Waller (LV),2,5,33,16.5,21,1,0,0,0,0,0,1,4.3,4.3,83.6%,2021,12
25,Cameron Brate (TB),3,4,23,7.7,10,0,0,0,0,0,0,1,3.8,3.8,1.5%,2021,12
26,Kyle Pitts (ATL),2,6,26,13,19,0,0,0,0,0,0,1,3.6,3.6,38.9%,2021,12
27,Ryan Griffin (CHI),3,4,20,6.7,10,0,0,0,0,0,0,1,3.5,3.5,0.0%,2021,12
28,Tyler Conklin (NYJ),2,3,25,12.5,17,0,0,0,0,0,0,1,3.5,3.5,33.2%,2021,12
29,Kylen Granson (IND),2,2,22,11,15,0,0,0,0,0,0,1,3.2,3.2,0.3%,2021,12
30,Mike Gesicki (MIA),3,3,17,5.7,7,0,0,0,0,0,0,1,3.2,3.2,34.9%,2021,12
31,Will Dissly (SEA),2,2,19,9.5,13,0,0,0,0,0,0,1,2.9,2.9,3.2%,2021,12
32,Stephen Anderson (ARI),2,2,18,9,13,0,0,0,0,0,0,1,2.8,2.8,0.0%,2021,12
33,Noah Fant (SEA),3,4,12,4,7,0,0,0,0,0,0,1,2.7,2.7,33.6%,2021,12
34,Hunter Henry (NE),2,5,16,8,9,0,0,0,0,0,0,1,2.6,2.6,34.7%,2021,12
35,C.J. Uzomah (NYJ),3,3,9,3,7,0,0,0,0,0,0,1,2.4,2.4,0.4%,2021,12
36,Josiah Deguara (GB),2,4,13,6.5,12,0,0,0,0,0,0,1,2.3,2.3,0.1%,2021,12
37,John Bates (WAS),1,1,15,15,15,0,0,0,0,0,0,1,2,2,0.1%,2021,12
38,George Kittle (SF),1,2,13,13,13,0,0,0,0,0,0,1,1.8,1.8,99.2%,2021,12
39,Albert Okwuegbunam (DEN),1,2,12,12,12,0,0,0,0,0,0,1,1.7,1.7,6.1%,2021,12
