Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,George Kittle (SF),13,15,151,11.6,21,2,1,0,0,0,0,1,27.6,27.6,99.2%,2021,14
2,Mark Andrews (BAL),11,11,115,10.5,32,3,1,0,0,0,0,1,23,23,99.3%,2021,14
3,Dawson Knox (BUF),7,9,60,8.6,24,1,1,0,0,0,0,1,15.5,15.5,79.9%,2021,14
4,Albert Okwuegbunam (DEN),5,5,41,8.2,16,0,1,0,0,0,0,1,12.6,12.6,6.1%,2021,14
5,Austin Hooper (TEN),5,6,30,6,9,0,1,0,0,0,0,1,11.5,11.5,12.7%,2021,14
6,Brevin Jordan (HOU),4,7,26,6.5,11,0,1,0,0,0,0,1,10.6,10.6,0.8%,2021,14
7,Pat Freiermuth (PIT),2,3,32,16,17,0,1,0,0,0,0,1,10.2,10.2,91.4%,2021,14
8,Gerald Everett (LAC),2,2,15,7.5,14,0,1,1,13,0,0,1,9.8,9.8,77.6%,2021,14
9,Rob Gronkowski (FA),5,9,62,12.4,18,0,0,0,0,0,0,1,8.7,8.7,1.7%,2021,14
10,Kyle Pitts (ATL),5,6,61,12.2,23,1,0,0,0,0,0,1,8.6,8.6,38.9%,2021,14
11,Jared Cook (FA),2,5,8,4,7,0,1,0,0,0,0,1,7.8,7.8,0.0%,2021,14
12,C.J. Uzomah (NYJ),4,6,56,14,23,1,0,0,0,0,0,1,7.6,7.6,0.4%,2021,14
13,Kyle Rudolph (TB),2,2,66,33,60,4,0,0,0,0,0,1,7.6,7.6,0.6%,2021,14
14,Noah Fant (SEA),4,4,51,12.8,32,2,0,0,0,0,0,1,7.1,7.1,33.6%,2021,14
15,Marcedes Lewis (GB),4,4,51,12.8,20,1,0,0,0,0,0,1,7.1,7.1,0.1%,2021,14
16,Hayden Hurst (CIN),1,1,3,3,3,0,1,0,0,0,0,1,6.8,6.8,35.8%,2021,14
17,Zach Ertz (ARI),5,7,42,8.4,14,0,0,0,0,0,0,1,6.7,6.7,30.9%,2021,14
18,Geoff Swaim (TEN),3,4,45,15,24,1,0,0,0,0,0,1,6,6,0.0%,2021,14
19,Nick Vannett (NYG),3,6,44,14.7,19,0,0,0,0,0,0,1,5.9,5.9,0.0%,2021,14
20,Josiah Deguara (GB),3,3,44,14.7,25,1,0,0,0,0,0,1,5.9,5.9,0.1%,2021,14
21,Anthony Firkser (ATL),4,5,34,8.5,11,0,0,0,0,0,0,1,5.4,5.4,0.0%,2021,14
22,Will Dissly (SEA),2,3,38,19,25,1,0,0,0,0,0,1,4.8,4.8,3.2%,2021,14
23,Travis Kelce (KC),3,4,27,9,19,0,0,0,0,0,0,1,4.2,4.2,100.0%,2021,14
24,James O'Shaughnessy (MIN),4,6,21,5.3,7,0,0,0,0,0,0,1,4.1,4.1,0.0%,2021,14
25,Kendall Blanton (KC),2,3,29,14.5,23,1,0,0,0,0,0,1,3.9,3.9,0.0%,2021,14
26,Ryan Griffin (CHI),2,3,28,14,22,1,0,0,0,0,0,1,3.8,3.8,0.0%,2021,14
