Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Tampa Bay Buccaneers (TB),5,2,2,3,1,0,0,1,23,23,84.2%,2019,13
2,Kansas City Chiefs (KC),2,2,1,0,1,0,0,1,22,22,46.4%,2019,13
3,Tennessee Titans (TEN),3,2,1,1,0,0,1,1,20,20,26.8%,2019,13
4,Los Angeles Rams (LAR),6,1,0,0,1,0,0,1,18,18,34.8%,2019,13
5,New Orleans Saints (NO),9,2,1,2,0,0,0,1,16,16,62.8%,2019,13
6,Cincinnati Bengals (CIN),4,0,0,0,0,1,0,1,13,13,33.1%,2019,13
7,Pittsburgh Steelers (PIT),5,1,1,1,0,0,0,1,13,13,50.2%,2019,13
8,Washington Commanders (WAS),7,1,1,1,0,0,0,1,11,11,51.3%,2019,13
9,Buffalo Bills (BUF),4,1,1,3,0,0,0,1,11,11,96.0%,2019,13
10,Indianapolis Colts (IND),6,0,2,2,0,0,0,1,10,10,52.9%,2019,13
11,Green Bay Packers (GB),0,3,0,0,0,0,0,1,10,10,67.2%,2019,13
12,Minnesota Vikings (MIN),2,1,1,1,1,0,0,1,8,8,19.7%,2019,13
13,Denver Broncos (DEN),3,1,1,0,0,0,0,1,8,8,32.3%,2019,13
14,Baltimore Ravens (BAL),2,0,1,1,0,0,0,1,7,7,90.6%,2019,13
15,Jacksonville Jaguars (JAC),4,0,1,1,0,0,0,1,6,6,22.8%,2019,13
16,Carolina Panthers (CAR),5,0,0,1,0,0,0,1,6,6,7.6%,2019,13
17,Seattle Seahawks (SEA),0,1,2,2,0,0,0,1,6,6,15.0%,2019,13
18,Houston Texans (HOU),3,1,0,0,0,0,0,1,5,5,0.8%,2019,13
19,Chicago Bears (CHI),2,1,0,0,0,0,0,1,5,5,2.2%,2019,13
20,Dallas Cowboys (DAL),4,0,0,0,0,0,0,1,4,4,90.0%,2019,13
21,Cleveland Browns (CLE),1,1,0,1,0,0,0,1,4,4,42.7%,2019,13
22,San Francisco 49ers (SF),1,0,1,1,0,0,0,1,4,4,96.0%,2019,13
23,Miami Dolphins (MIA),2,1,0,1,0,0,0,1,3,3,24.9%,2019,13
24,Detroit Lions (DET),1,1,0,0,0,0,0,1,3,3,4.0%,2019,13
25,Los Angeles Chargers (LAC),0,1,0,0,0,0,0,1,2,2,42.7%,2019,13
26,New England Patriots (NE),3,0,0,0,0,0,0,1,2,2,52.5%,2019,13
27,Philadelphia Eagles (PHI),3,1,0,0,0,0,0,1,1,1,57.2%,2019,13
28,New York Jets (NYJ),1,0,0,0,0,0,0,1,1,1,19.1%,2019,13
29,Las Vegas Raiders (LV),1,0,0,0,0,0,0,1,0,0,11.2%,2019,13
30,Atlanta Falcons (ATL),0,0,0,0,0,0,0,1,0,0,2.7%,2019,13
31,Arizona Cardinals (ARI),1,0,0,0,0,0,0,1,0,0,9.3%,2019,13
32,New York Giants (NYG),0,0,0,1,0,0,0,1,-1,-1,24.7%,2019,13
