Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Atlanta Falcons (ATL),5,4,0,0,0,0,1,1,26,26,2.7%,2019,11
2,New Orleans Saints (NO),2,4,0,0,1,0,0,1,17,17,62.8%,2019,11
3,Cleveland Browns (CLE),4,4,0,1,0,0,0,1,16,16,42.7%,2019,11
4,Baltimore Ravens (BAL),7,1,1,1,0,0,0,1,15,15,90.6%,2019,11
5,San Francisco 49ers (SF),4,0,2,2,1,0,0,1,14,14,96.0%,2019,11
6,Las Vegas Raiders (LV),5,1,1,1,0,0,0,1,13,13,11.2%,2019,11
7,New England Patriots (NE),5,0,1,1,0,0,0,1,11,11,52.5%,2019,11
8,Kansas City Chiefs (KC),2,4,0,1,0,0,0,1,11,11,46.4%,2019,11
9,Buffalo Bills (BUF),7,0,1,0,0,0,0,1,10,10,96.0%,2019,11
10,Indianapolis Colts (IND),2,1,0,0,0,0,0,1,10,10,52.9%,2019,11
11,Los Angeles Rams (LAR),3,1,0,0,0,0,0,1,9,9,34.8%,2019,11
12,Denver Broncos (DEN),5,0,2,1,0,0,0,1,9,9,32.3%,2019,11
13,New York Jets (NYJ),6,1,0,0,0,0,0,1,9,9,19.1%,2019,11
14,Cincinnati Bengals (CIN),3,1,1,1,0,0,0,1,8,8,33.1%,2019,11
15,Jacksonville Jaguars (JAC),3,1,1,1,0,0,0,1,6,6,22.8%,2019,11
16,Arizona Cardinals (ARI),2,2,0,0,0,0,0,1,5,5,9.3%,2019,11
17,Washington Commanders (WAS),2,1,1,1,0,0,0,1,5,5,51.3%,2019,11
18,Chicago Bears (CHI),0,1,1,3,0,0,0,1,5,5,2.2%,2019,11
19,Minnesota Vikings (MIN),2,1,0,0,0,0,0,1,4,4,19.7%,2019,11
20,Dallas Cowboys (DAL),3,0,0,0,0,0,0,1,3,3,90.0%,2019,11
21,Los Angeles Chargers (LAC),1,1,0,1,0,0,0,1,3,3,42.7%,2019,11
22,Philadelphia Eagles (PHI),1,0,0,0,0,0,0,1,2,2,57.2%,2019,11
23,Carolina Panthers (CAR),3,0,0,1,0,0,0,1,2,2,7.6%,2019,11
24,Miami Dolphins (MIA),0,0,0,2,0,0,1,1,2,2,24.9%,2019,11
25,Pittsburgh Steelers (PIT),1,0,0,0,0,0,0,1,1,1,50.2%,2019,11
26,Tampa Bay Buccaneers (TB),1,0,0,1,0,0,0,1,0,0,84.2%,2019,11
27,Detroit Lions (DET),1,0,1,1,0,0,0,1,-1,-1,4.0%,2019,11
28,Houston Texans (HOU),0,0,0,0,0,0,0,1,-4,-4,0.8%,2019,11
