Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Indianapolis Colts (IND),5,3,0,0,0,0,2,1,30,30,52.9%,2019,16
2,Houston Texans (HOU),3,4,1,1,1,0,0,1,22,22,0.8%,2019,16
3,New York Jets (NYJ),4,2,0,0,0,0,0,1,12,12,19.1%,2019,16
4,Arizona Cardinals (ARI),5,0,1,2,0,0,0,1,11,11,9.3%,2019,16
5,Green Bay Packers (GB),5,1,0,0,0,0,0,1,11,11,67.2%,2019,16
6,Tampa Bay Buccaneers (TB),5,1,1,2,0,0,0,1,10,10,84.2%,2019,16
7,Kansas City Chiefs (KC),3,0,0,0,0,0,0,1,10,10,46.4%,2019,16
8,Minnesota Vikings (MIN),3,1,2,3,0,0,0,1,9,9,19.7%,2019,16
9,Los Angeles Rams (LAR),6,2,0,1,0,0,0,1,9,9,34.8%,2019,16
10,Atlanta Falcons (ATL),3,0,1,0,0,0,0,1,9,9,2.7%,2019,16
11,Philadelphia Eagles (PHI),2,0,1,1,0,0,0,1,8,8,57.2%,2019,16
12,San Francisco 49ers (SF),0,1,0,1,1,0,0,1,7,7,96.0%,2019,16
13,New Orleans Saints (NO),5,0,1,0,0,0,0,1,6,6,62.8%,2019,16
14,Detroit Lions (DET),0,0,0,0,0,0,1,1,6,6,4.0%,2019,16
15,Denver Broncos (DEN),4,0,0,0,0,0,0,1,5,5,32.3%,2019,16
16,Pittsburgh Steelers (PIT),2,0,1,1,0,0,0,1,5,5,50.2%,2019,16
17,Jacksonville Jaguars (JAC),1,2,0,0,0,0,0,1,5,5,22.8%,2019,16
18,New England Patriots (NE),4,0,0,0,0,0,0,1,5,5,52.5%,2019,16
19,Seattle Seahawks (SEA),2,0,0,0,0,0,0,1,4,4,15.0%,2019,16
20,Baltimore Ravens (BAL),1,1,0,0,0,0,0,1,4,4,90.6%,2019,16
21,Los Angeles Chargers (LAC),3,0,0,0,0,0,0,1,3,3,42.7%,2019,16
22,Miami Dolphins (MIA),4,0,1,1,0,0,0,1,2,2,24.9%,2019,16
23,Las Vegas Raiders (LV),1,0,0,0,0,0,0,1,2,2,11.2%,2019,16
24,Dallas Cowboys (DAL),1,0,0,1,0,0,0,1,2,2,90.0%,2019,16
25,Buffalo Bills (BUF),0,0,1,1,0,0,0,1,2,2,96.0%,2019,16
26,Cleveland Browns (CLE),0,0,1,1,0,0,0,1,1,1,42.7%,2019,16
27,Chicago Bears (CHI),1,0,0,0,0,0,0,1,1,1,2.2%,2019,16
28,Cincinnati Bengals (CIN),2,1,0,1,0,0,0,1,0,0,33.1%,2019,16
29,New York Giants (NYG),3,0,0,0,0,0,0,1,-1,-1,24.7%,2019,16
30,Carolina Panthers (CAR),3,0,0,0,0,0,0,1,-1,-1,7.6%,2019,16
31,Tennessee Titans (TEN),3,0,0,0,0,0,0,1,-1,-1,26.8%,2019,16
32,Washington Commanders (WAS),1,0,0,1,0,0,0,1,-1,-1,51.3%,2019,16
