Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cole Kmet (CHI),4,7,74,18.5,50,4,2,0,0,0,0,1,21.4,21.4,69.8%,2022,10
2,Travis Kelce (KC),6,7,81,13.5,46,3,1,0,0,0,0,1,17.1,17.1,100.0%,2022,10
3,Dalton Schultz (DAL),6,8,54,9,16,0,1,0,0,0,0,1,14.4,14.4,94.4%,2022,10
4,Juwan Johnson (NO),5,7,44,8.8,15,0,1,0,0,0,0,1,12.9,12.9,25.1%,2022,10
5,Foster Moreau (LV),3,4,43,14.3,21,1,1,0,0,0,0,1,11.8,11.8,21.2%,2022,10
6,Tyler Higbee (LAR),8,8,73,9.1,25,1,0,0,0,0,0,1,11.3,11.3,74.0%,2022,10
7,Noah Gray (KC),2,2,20,10,13,0,1,0,0,0,0,1,9,9,0.3%,2022,10
8,Harrison Bryant (CLE),3,3,15,5,12,0,1,0,0,0,0,1,9,9,1.6%,2022,10
9,Jordan Akins (HOU),3,3,72,24,46,3,0,0,0,0,0,1,8.7,8.7,1.0%,2022,10
10,T.J. Hockenson (MIN),7,10,45,6.4,16,0,0,0,0,0,0,1,8,8,98.5%,2022,10
11,Dallas Goedert (PHI),3,3,23,7.7,15,0,1,0,0,0,1,1,7.8,7.8,91.9%,2022,10
12,Dawson Knox (BUF),4,6,57,14.3,22,1,0,0,0,0,0,1,7.7,7.7,79.9%,2022,10
13,Kylen Granson (IND),4,4,57,14.3,32,2,0,0,0,0,0,1,7.7,7.7,0.3%,2022,10
14,Brock Wright (DET),1,1,2,2,2,0,1,0,0,0,0,1,6.7,6.7,0.3%,2022,10
15,Austin Hooper (TEN),5,7,41,8.2,17,0,0,0,0,0,0,1,6.6,6.6,12.7%,2022,10
16,Pat Freiermuth (PIT),4,7,36,9,12,0,0,0,0,0,0,1,5.6,5.6,91.4%,2022,10
17,Cade Otton (TB),3,3,35,11.7,25,1,0,0,0,0,0,1,5,5,7.7%,2022,10
