Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Evan Engram (JAC),11,15,162,14.7,25,3,2,0,0,0,0,1,33.7,33.7,85.1%,2022,14
2,Chigoziem Okonkwo (TEN),6,6,45,7.5,15,0,1,1,0,0,0,1,15.5,15.5,17.6%,2022,14
3,David Njoku (CLE),7,9,59,8.4,14,0,1,1,-2,0,0,1,15.2,15.2,82.4%,2022,14
4,Dawson Knox (BUF),4,7,41,10.3,24,1,1,0,0,0,0,1,12.1,12.1,79.9%,2022,14
5,Dalton Schultz (DAL),6,10,87,14.5,22,2,0,0,0,0,0,1,11.7,11.7,94.4%,2022,14
6,Pat Freiermuth (PIT),3,6,33,11,14,0,1,0,0,0,0,1,10.8,10.8,91.4%,2022,14
7,Austin Hooper (TEN),5,5,68,13.6,24,1,0,0,0,0,0,1,9.3,9.3,12.7%,2022,14
8,Travis Kelce (KC),4,9,71,17.8,37,2,0,0,0,0,0,1,9.1,9.1,100.0%,2022,14
9,T.J. Hockenson (MIN),6,8,77,12.8,21,1,0,0,0,0,1,1,8.7,8.7,98.5%,2022,14
10,Hunter Henry (NE),3,3,70,23.3,39,4,0,0,0,0,0,1,8.5,8.5,34.7%,2022,14
11,Noah Gray (KC),3,3,45,15,25,1,0,0,0,0,0,1,6,6,0.3%,2022,14
12,Greg Dulcich (DEN),3,8,42,14,23,1,0,0,0,0,0,1,5.7,5.7,42.8%,2022,14
13,Tyler Conklin (NYJ),5,8,28,5.6,7,0,0,0,0,0,0,1,5.3,5.3,33.2%,2022,14
14,Gerald Everett (LAC),5,8,28,5.6,11,0,0,0,0,0,0,1,5.3,5.3,77.6%,2022,14
15,George Kittle (SF),4,5,28,7,15,0,0,0,0,0,0,1,4.8,4.8,99.2%,2022,14
16,Cade Otton (TB),4,5,28,7,11,0,0,0,0,0,0,1,4.8,4.8,7.7%,2022,14
17,Trey McBride (ARI),3,6,28,9.3,15,0,0,0,0,0,0,1,4.3,4.3,4.5%,2022,14
18,Grant Calcaterra (PHI),2,4,24,12,13,0,0,0,0,0,0,1,3.4,3.4,0.1%,2022,14
19,Daniel Bellinger (NYG),3,3,19,6.3,11,0,0,0,0,0,0,1,3.4,3.4,6.0%,2022,14
20,Will Dissly (SEA),2,3,20,10,12,0,0,0,0,0,0,1,3,3,3.2%,2022,14
21,Jack Stoll (PHI),2,2,20,10,14,0,0,0,0,0,0,1,3,3,0.3%,2022,14
22,Shane Zylstra (DET),2,2,18,9,14,0,0,0,0,0,0,1,2.8,2.8,0.2%,2022,14
23,Mark Andrews (BAL),2,6,17,8.5,10,0,0,0,0,0,0,1,2.7,2.7,99.3%,2022,14
24,Chris Manhertz (JAC),1,1,21,21,21,1,0,0,0,0,0,1,2.6,2.6,0.0%,2022,14
25,Cameron Brate (TB),2,4,12,6,8,0,0,0,0,0,0,1,2.2,2.2,1.5%,2022,14
26,Ian Thomas (CAR),2,2,11,5.5,8,0,0,0,0,0,0,1,2.1,2.1,0.1%,2022,14
27,Tyler Higbee (LAR),2,3,11,5.5,6,0,0,0,0,0,0,1,2.1,2.1,74.0%,2022,14
28,Eric Tomlinson (DEN),2,3,11,5.5,7,0,0,0,0,0,0,1,2.1,2.1,0.0%,2022,14
29,Connor Heyward (PIT),1,1,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.1%,2022,14
30,Stephen Anderson (ARI),2,2,7,3.5,6,0,0,0,0,0,0,1,1.7,1.7,0.0%,2022,14
31,Ko Kieft (TB),1,1,11,11,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,14
32,Mitchell Wilcox (CIN),1,2,10,10,10,0,0,0,0,0,0,1,1.5,1.5,0.2%,2022,14
33,Colby Parkinson (SEA),1,2,10,10,10,0,0,0,0,0,0,1,1.5,1.5,0.1%,2022,14
34,Nick Vannett (NYG),1,2,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,14
35,Harrison Bryant (CLE),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,1.6%,2022,14
36,Brycen Hopkins (LAR),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.1%,2022,14
37,Stone Smartt (LAC),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,14
38,C.J. Uzomah (NYJ),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.4%,2022,14
39,Tre' McKitty (LAC),1,1,5,5,5,0,0,0,0,0,0,1,1,1,0.8%,2022,14
