Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Mark Andrews (BAL),8,13,89,11.1,25,1,2,0,0,0,0,1,24.9,24.9,99.3%,2022,3
2,David Njoku (CLE),9,10,89,9.9,19,0,1,0,0,0,0,1,19.4,19.4,82.4%,2022,3
3,Travis Kelce (KC),4,8,58,14.5,29,2,1,1,1,0,0,1,15.9,15.9,100.0%,2022,3
4,Jelani Woods (IND),2,3,13,6.5,12,0,2,0,0,0,0,1,14.3,14.3,1.6%,2022,3
5,Tyler Conklin (NYJ),8,8,84,10.5,21,1,0,0,0,0,0,1,12.4,12.4,33.2%,2022,3
6,Kyle Pitts (ATL),5,8,87,17.4,28,2,0,0,0,0,0,1,11.2,11.2,38.9%,2022,3
7,Will Dissly (SEA),3,3,34,11.3,18,0,1,0,0,0,0,1,10.9,10.9,3.2%,2022,3
8,Jordan Akins (HOU),3,4,31,10.3,25,1,1,0,0,0,0,1,10.6,10.6,1.0%,2022,3
9,Dallas Goedert (PHI),3,4,26,8.7,23,1,1,0,0,0,0,1,10.1,10.1,91.9%,2022,3
10,Geoff Swaim (TEN),3,3,19,6.3,13,0,1,0,0,0,0,1,9.4,9.4,0.0%,2022,3
11,T.J. Hockenson (MIN),3,4,18,6,7,0,1,0,0,0,0,1,9.3,9.3,98.5%,2022,3
12,Tyler Higbee (LAR),4,4,61,15.3,26,1,0,0,0,0,0,1,8.1,8.1,74.0%,2022,3
13,Josh Oliver (BAL),2,2,8,4,7,0,1,0,0,0,0,1,7.8,7.8,0.1%,2022,3
14,Cameron Brate (TB),5,6,52,10.4,19,0,0,0,0,0,0,1,7.7,7.7,1.5%,2022,3
15,Zach Ertz (ARI),6,10,45,7.5,12,0,0,0,0,0,0,1,7.5,7.5,30.9%,2022,3
16,Robert Tonyan (GB),6,7,37,6.2,9,0,0,0,0,0,0,1,6.7,6.7,23.9%,2022,3
17,Daniel Bellinger (NYG),4,5,40,10,20,1,0,0,0,0,0,1,6,6,6.0%,2022,3
18,Foster Moreau (LV),3,4,44,14.7,22,1,0,0,0,0,0,1,5.9,5.9,21.2%,2022,3
19,Peyton Hendershot (DAL),3,3,43,14.3,29,1,0,0,0,0,0,1,5.8,5.8,0.1%,2022,3
20,Colby Parkinson (SEA),2,2,44,22,36,2,0,0,0,0,0,1,5.4,5.4,0.1%,2022,3
21,Pat Freiermuth (PIT),2,4,41,20.5,26,1,0,0,0,0,0,1,5.1,5.1,91.4%,2022,3
22,Cole Kmet (CHI),2,3,40,20,24,1,0,0,0,0,0,1,5,5,69.8%,2022,3
23,George Kittle (SF),4,5,28,7,11,0,0,0,0,0,0,1,4.8,4.8,99.2%,2022,3
24,Noah Fant (SEA),4,4,27,6.8,16,0,0,0,0,0,0,1,4.7,4.7,33.6%,2022,3
