Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Taysom Hill (NO),0,0,0,0,0,0,0,9,112,3,0,1,34.1,34.1,49.2%,2022,5
2,Travis Kelce (KC),7,8,25,3.6,8,0,4,0,0,0,0,1,30,30,100.0%,2022,5
3,Mark Andrews (BAL),8,10,89,11.1,20,1,1,0,0,0,0,1,18.9,18.9,99.3%,2022,5
4,Hayden Hurst (CIN),6,7,53,8.8,19,0,1,0,0,0,0,1,14.3,14.3,35.8%,2022,5
5,Dallas Goedert (PHI),8,9,95,11.9,31,2,0,0,0,0,0,1,13.5,13.5,91.9%,2022,5
6,David Njoku (CLE),6,6,88,14.7,38,2,0,0,0,0,0,1,11.8,11.8,82.4%,2022,5
7,Adam Trautman (NO),2,3,32,16,22,1,1,0,0,0,0,1,10.2,10.2,0.4%,2022,5
8,Evan Engram (JAC),6,10,69,11.5,28,2,0,0,0,0,0,1,9.9,9.9,85.1%,2022,5
9,Daniel Bellinger (NYG),2,3,22,11,11,0,0,1,2,1,0,1,9.4,9.4,6.0%,2022,5
10,Tyler Higbee (LAR),7,10,46,6.6,10,0,0,0,0,0,0,1,8.1,8.1,74.0%,2022,5
11,Zach Ertz (ARI),6,10,48,8,11,0,0,0,0,0,0,1,7.8,7.8,30.9%,2022,5
12,Hunter Henry (NE),4,5,54,13.5,23,1,0,0,0,0,0,1,7.4,7.4,34.7%,2022,5
13,Durham Smythe (MIA),1,1,8,8,8,0,0,1,1,1,0,1,7.4,7.4,0.1%,2022,5
14,Cade Otton (TB),6,7,43,7.2,12,0,0,0,0,0,0,1,7.3,7.3,7.7%,2022,5
15,Zach Gentry (PIT),5,6,43,8.6,11,0,0,0,0,0,0,1,6.8,6.8,0.1%,2022,5
16,Marcedes Lewis (GB),1,1,2,2,2,0,1,0,0,0,0,1,6.7,6.7,0.1%,2022,5
17,Cole Kmet (CHI),4,4,45,11.3,23,1,0,0,0,0,0,1,6.5,6.5,69.8%,2022,5
18,Noah Fant (SEA),3,5,49,16.3,32,2,0,0,0,0,0,1,6.4,6.4,33.6%,2022,5
19,Irv Smith Jr. (MIN),4,5,42,10.5,15,0,0,0,0,0,0,1,6.2,6.2,12.8%,2022,5
20,Eric Saubert (DEN),5,7,36,7.2,10,0,0,0,0,0,0,1,6.1,6.1,0.1%,2022,5
21,John Bates (WAS),3,3,39,13,20,1,0,0,0,0,0,1,5.4,5.4,0.1%,2022,5
22,George Kittle (SF),5,6,47,9.4,20,1,0,0,0,0,1,1,5.2,5.2,99.2%,2022,5
23,Robert Tonyan (GB),4,4,23,5.8,14,0,0,0,0,0,0,1,4.3,4.3,23.9%,2022,5
24,Giovanni Ricci (CAR),3,3,27,9,12,0,0,0,0,0,0,1,4.2,4.2,0.0%,2022,5
25,Mike Gesicki (MIA),1,2,30,30,30,2,0,0,0,0,0,1,3.5,3.5,34.9%,2022,5
26,Quintin Morris (BUF),3,5,39,13,26,1,0,0,0,0,1,1,3.4,3.4,0.1%,2022,5
27,Jesper Horsted (LV),3,3,19,6.3,9,0,0,0,0,0,0,1,3.4,3.4,0.0%,2022,5
28,Jordan Akins (HOU),2,2,22,11,11,0,0,0,0,0,0,1,3.2,3.2,1.0%,2022,5
29,Will Dissly (SEA),2,3,21,10.5,15,0,0,0,0,0,0,1,3.1,3.1,3.2%,2022,5
30,Josiah Deguara (GB),2,2,19,9.5,12,0,0,0,0,0,0,1,2.9,2.9,0.1%,2022,5
31,Dan Arnold (JAC),1,2,20,20,20,1,0,0,0,0,0,1,2.5,2.5,0.1%,2022,5
32,Chris Manhertz (JAC),2,2,15,7.5,12,0,0,0,0,0,0,1,2.5,2.5,0.0%,2022,5
33,Pat Freiermuth (PIT),2,2,12,6,8,0,0,0,0,0,0,1,2.2,2.2,91.4%,2022,5
34,Connor Heyward (PIT),2,2,12,6,7,0,0,0,0,0,0,1,2.2,2.2,0.1%,2022,5
35,C.J. Uzomah (NYJ),2,2,12,6,9,0,0,0,0,0,0,1,2.2,2.2,0.4%,2022,5
36,Kylen Granson (IND),1,3,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.3%,2022,5
37,Ian Thomas (CAR),2,2,8,4,6,0,0,0,0,0,0,1,1.8,1.8,0.1%,2022,5
38,Juwan Johnson (NO),1,2,13,13,13,0,0,0,0,0,0,1,1.8,1.8,25.1%,2022,5
39,Isaiah Likely (BAL),2,2,7,3.5,5,0,0,0,0,0,0,1,1.7,1.7,7.1%,2022,5
40,Anthony Firkser (ATL),1,1,11,11,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,5
41,Johnny Mundt (MIN),2,2,6,3,4,0,0,0,0,0,0,1,1.6,1.6,0.1%,2022,5
42,Parker Hesse (ATL),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,5
43,Austin Hooper (TEN),1,1,7,7,7,0,0,0,0,0,0,1,1.2,1.2,12.7%,2022,5
44,Noah Gray (KC),1,2,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.3%,2022,5
45,Mo Alie-Cox (IND),1,1,7,7,7,0,0,0,0,0,0,1,1.2,1.2,2.0%,2022,5
46,Mason Schreck (HOU),1,1,6,6,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2022,5
47,T.J. Hockenson (MIN),1,4,6,6,6,0,0,0,0,0,0,1,1.1,1.1,98.5%,2022,5
48,Geoff Swaim (TEN),1,1,5,5,5,0,0,0,0,0,0,1,1,1,0.0%,2022,5
49,Albert Okwuegbunam (DEN),1,1,5,5,5,0,0,0,0,0,0,1,1,1,6.1%,2022,5
50,Chris Myarick (NYG),1,1,4,4,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2022,5
51,Gerald Everett (LAC),1,3,2,2,2,0,0,0,0,0,0,1,0.7,0.7,77.6%,2022,5
52,Ryan Griffin (CHI),1,1,1,1,1,0,0,0,0,0,0,1,0.6,0.6,0.0%,2022,5
53,Tyler Davis (GB),1,2,-3,-3,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,5
57,Feleipe Franks (ATL),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
59,Dalton Schultz (DAL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.4%,2022,5
62,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
77,Josh Oliver (BAL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,5
82,Tyler Conklin (NYJ),0,1,0,0,0,0,0,0,0,0,0,1,0,0,33.2%,2022,5
83,Ross Dwelley (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
84,Kevin Rader (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
85,Andrew Beck (DEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,5
