Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,New England Patriots (NE),3,2,0,0,0,0,2,1,31,31,46.6%,2020,13
2,Miami Dolphins (MIA),6,2,0,0,0,0,0,1,14,14,58.2%,2020,13
3,Jacksonville Jaguars (JAC),4,1,1,0,1,0,0,1,14,14,1.0%,2020,13
4,Minnesota Vikings (MIN),2,2,2,2,0,1,0,1,13,13,12.2%,2020,13
5,New York Giants (NYG),5,1,1,2,0,0,0,1,13,13,1.8%,2020,13
6,Indianapolis Colts (IND),5,1,1,1,0,1,0,1,12,12,57.4%,2020,13
7,Los Angeles Rams (LAR),2,1,1,1,1,0,0,1,11,11,69.6%,2020,13
8,Green Bay Packers (GB),7,1,0,0,0,0,0,1,10,10,75.5%,2020,13
9,Seattle Seahawks (SEA),2,1,0,0,0,1,0,1,9,9,5.1%,2020,13
10,Las Vegas Raiders (LV),3,1,2,2,0,0,0,1,8,8,6.4%,2020,13
11,Philadelphia Eagles (PHI),2,0,0,0,0,0,1,1,7,7,40.7%,2020,13
12,New Orleans Saints (NO),3,0,1,1,0,0,0,1,6,6,80.6%,2020,13
13,New York Jets (NYJ),2,1,1,2,0,0,0,1,5,5,2.0%,2020,13
14,Cleveland Browns (CLE),3,1,2,3,0,0,0,1,5,5,21.9%,2020,13
15,Kansas City Chiefs (KC),0,2,0,0,0,0,0,1,5,5,41.6%,2020,13
16,Detroit Lions (DET),2,0,1,1,0,0,0,1,5,5,1.1%,2020,13
17,Atlanta Falcons (ATL),2,0,1,2,0,0,0,1,4,4,0.5%,2020,13
18,Buffalo Bills (BUF),0,2,0,0,0,0,0,1,4,4,99.6%,2020,13
19,Baltimore Ravens (BAL),1,1,0,0,0,0,0,1,4,4,44.1%,2020,13
20,Pittsburgh Steelers (PIT),3,0,0,1,0,0,0,1,3,3,23.6%,2020,13
21,Washington Commanders (WAS),0,1,0,0,0,0,0,1,3,3,40.4%,2020,13
22,Houston Texans (HOU),3,0,0,0,0,0,0,1,3,3,3.8%,2020,13
23,Cincinnati Bengals (CIN),0,0,1,1,0,0,0,1,3,3,22.4%,2020,13
24,Chicago Bears (CHI),2,1,0,0,0,0,0,1,3,3,2.9%,2020,13
25,San Francisco 49ers (SF),1,0,1,1,0,0,0,1,2,2,83.9%,2020,13
26,Arizona Cardinals (ARI),1,0,1,0,0,0,0,1,2,2,14.4%,2020,13
27,Denver Broncos (DEN),1,0,0,0,0,0,0,1,1,1,44.1%,2020,13
28,Dallas Cowboys (DAL),0,1,0,0,0,0,0,1,1,1,73.8%,2020,13
31,Tennessee Titans (TEN),0,0,1,1,0,0,0,1,-2,-2,8.1%,2020,13
32,Los Angeles Chargers (LAC),1,0,0,1,0,0,0,1,-3,-3,52.5%,2020,13
